timestamp,channel,action,payload
1764321248006,CH1,POWER,2.35
1764321248011,CH1,POWER,2.35
1764321248016,CH1,POWER,2.35
1764321248021,CH1,POWER,2.35
1764321248026,CH1,POWER,2.35
1764321248031,CH1,POWER,2.35
1764321248036,CH1,POWER,2.35
1764321248041,CH1,POWER,2.35
1764321248046,CH1,POWER,2.35
1764321248051,CH1,POWER,2.35
1764321248056,CH1,POWER,2.35
1764321248061,CH1,POWER,2.35
1764321248066,CH1,POWER,2.35
1764321248071,CH1,POWER,2.35
1764321248076,CH1,POWER,2.35
1764321248081,CH1,POWER,2.35
1764321248086,CH1,POWER,2.35
1764321248091,CH1,POWER,2.35
1764321248096,CH1,POWER,2.35
1764321248101,CH1,POWER,2.35
1764321248106,CH1,POWER,2.35
1764321248111,CH1,POWER,2.35
1764321248116,CH1,POWER,2.35
1764321248121,CH1,POWER,2.35
1764321248126,CH1,POWER,2.35
1764321248131,CH1,POWER,2.35
1764321248136,CH1,POWER,2.35
1764321248141,CH1,POWER,2.35
1764321248146,CH1,POWER,2.35
1764321248151,CH1,POWER,2.35
1764321248156,CH1,POWER,2.35
1764321248161,CH1,POWER,2.35
1764321248166,CH1,POWER,2.35
1764321248171,CH1,POWER,2.35
1764321248176,CH1,POWER,2.35
1764321248181,CH1,POWER,2.35
1764321248186,CH1,POWER,2.35
1764321248191,CH1,POWER,2.35
1764321248196,CH1,POWER,2.35
1764321248201,CH1,POWER,2.35
1764321248206,CH1,POWER,2.35
1764321248211,CH1,POWER,2.35
1764321248216,CH1,POWER,2.35
1764321248221,CH1,POWER,2.35
1764321248226,CH1,POWER,2.35
1764321248231,CH1,POWER,2.35
1764321248236,CH1,POWER,2.35
1764321248241,CH1,POWER,2.35
1764321248246,CH1,POWER,2.35
1764321248251,CH1,POWER,2.35
1764321248256,CH1,POWER,2.35
1764321248261,CH1,POWER,2.35
1764321248266,CH1,POWER,2.35
1764321248271,CH1,POWER,2.35
1764321248276,CH1,POWER,2.35
1764321248281,CH1,POWER,2.35
1764321248286,CH1,POWER,2.35
1764321248291,CH1,POWER,2.35
1764321248296,CH1,POWER,2.35
1764321248301,CH1,POWER,2.35
1764321248305,CH1,POWER,2.35
1764321248308,CH1,POWER,2.35
1764321248336,CH1,POWER,2.35
1764321248341,CH1,POWER,2.35
1764321248348,CH1,POWER,2.35
1764321248353,CH1,POWER,2.35
1764321248358,CH1,POWER,2.35
1764321248363,CH1,POWER,2.35
1764321248368,CH1,POWER,2.35
1764321248373,CH1,POWER,2.35
1764321248378,CH1,POWER,2.35
1764321248383,CH1,POWER,2.35
1764321248388,CH1,POWER,2.35
1764321248393,CH1,POWER,2.35
1764321248398,CH1,POWER,2.35
1764321248403,CH1,POWER,2.35
1764321248408,CH1,POWER,2.35
1764321248413,CH1,POWER,2.35
1764321248418,CH1,POWER,2.35
1764321248423,CH1,POWER,2.35
1764321248428,CH1,POWER,2.35
1764321248433,CH1,POWER,2.35
1764321248438,CH1,POWER,2.35
1764321248443,CH1,POWER,2.35
1764321248448,CH1,POWER,2.35
1764321248453,CH1,POWER,2.35
1764321248458,CH1,POWER,2.35
1764321248463,CH1,POWER,2.35
1764321248468,CH1,POWER,2.35
1764321248473,CH1,POWER,2.35
1764321248478,CH1,POWER,2.35
1764321248483,CH1,POWER,2.35
1764321248488,CH1,POWER,2.35
1764321248493,CH1,POWER,2.35
1764321248498,CH1,POWER,2.35
1764321248503,CH1,POWER,2.35
1764321248508,CH1,POWER,2.35
1764321248513,CH1,POWER,2.35
1764321248518,CH1,POWER,2.35
1764321248523,CH1,POWER,2.35
1764321248528,CH1,POWER,2.35
1764321248533,CH1,POWER,2.35
1764321248538,CH1,POWER,2.35
1764321248543,CH1,POWER,2.35
1764321248548,CH1,POWER,2.35
1764321248553,CH1,POWER,2.35
1764321248558,CH1,POWER,2.35
1764321248563,CH1,POWER,2.35
1764321248568,CH1,POWER,2.35
1764321248573,CH1,POWER,2.35
1764321248578,CH1,POWER,2.35
1764321248583,CH1,POWER,2.35
1764321248588,CH1,POWER,2.35
1764321248593,CH1,POWER,2.35
1764321248598,CH1,POWER,2.35
1764321248603,CH1,POWER,2.35
1764321248608,CH1,POWER,2.35
1764321248613,CH1,POWER,2.35
1764321248618,CH1,POWER,2.35
1764321248623,CH1,POWER,2.35
1764321248628,CH1,POWER,2.35
1764321248633,CH1,POWER,2.35
1764321248638,CH1,POWER,2.35
1764321248643,CH1,POWER,2.35
1764321248648,CH1,POWER,2.35
1764321248653,CH1,POWER,2.35
1764321248658,CH1,POWER,2.35
1764321248662,CH1,POWER,2.35
1764321248666,CH1,POWER,2.35
1764321248671,CH1,POWER,2.35
1764321248675,CH1,POWER,2.35
1764321248679,CH1,POWER,2.35
1764321248685,CH1,POWER,2.35
1764321248689,CH1,POWER,2.35
1764321248694,CH1,POWER,2.35
1764321248699,CH1,POWER,2.35
1764321248728,CH1,POWER,2.35
1764321248733,CH1,POWER,2.35
1764321248738,CH1,POWER,2.35
1764321248743,CH1,POWER,2.35
1764321248749,CH1,POWER,2.35
1764321248755,CH1,POWER,2.35
1764321248761,CH1,POWER,2.35
1764321248767,CH1,POWER,2.35
1764321248776,CH1,POWER,2.35
1764321248782,CH1,POWER,2.35
1764321248786,CH1,POWER,2.35
1764321248791,CH1,POWER,2.35
1764321248796,CH1,POWER,2.35
1764321248803,CH1,POWER,2.35
1764321248808,CH1,POWER,2.35
1764321248813,CH1,POWER,2.35
1764321248818,CH1,POWER,2.35
1764321248826,CH1,POWER,2.35
1764321248832,CH1,POWER,2.35
1764321248837,CH1,POWER,2.35
1764321248842,CH1,POWER,2.35
1764321248849,CH1,POWER,2.35
1764321248856,CH1,POWER,2.35
1764321248861,CH1,POWER,2.35
1764321248867,CH1,POWER,2.35
1764321248872,CH1,POWER,2.35
1764321248878,CH1,POWER,2.35
1764321248884,CH1,POWER,2.35
1764321248889,CH1,POWER,2.35
1764321248896,CH1,POWER,2.35
1764321248901,CH1,POWER,2.35
1764321248907,CH1,POWER,2.35
1764321248912,CH1,POWER,2.35
1764321248917,CH1,POWER,2.35
1764321248922,CH1,POWER,2.35
1764321248927,CH1,POWER,2.35
1764321248932,CH1,POWER,2.35
1764321248937,CH1,POWER,2.35
1764321248942,CH1,POWER,2.35
1764321248947,CH1,POWER,2.35
1764321248952,CH1,POWER,2.35
1764321248958,CH1,POWER,2.35
1764321248963,CH1,POWER,2.35
1764321248971,CH1,POWER,2.35
1764321248978,CH1,POWER,2.35
1764321248985,CH1,POWER,2.35
1764321248990,CH1,POWER,2.35
1764321248995,CH1,POWER,2.35
1764321248999,CH1,POWER,2.35
1764321249005,CH1,POWER,2.35
1764321249010,CH1,POWER,2.35
1764321249015,CH1,POWER,2.35
1764321249020,CH1,POWER,2.35
1764321249025,CH1,POWER,2.35
1764321249030,CH1,POWER,2.35
1764321249035,CH1,POWER,2.35
1764321249040,CH1,POWER,2.35
1764321249045,CH1,POWER,2.35
1764321249050,CH1,POWER,2.35
1764321249055,CH1,POWER,2.35
1764321249060,CH1,POWER,2.35
1764321249065,CH1,POWER,2.35
1764321249070,CH1,POWER,2.35
1764321249074,CH1,POWER,2.35
1764321249081,CH1,POWER,2.35
1764321249085,CH1,POWER,2.35
1764321249088,CH1,POWER,2.35
1764321249091,CH1,POWER,2.35
1764321249117,CH1,POWER,2.35
1764321249122,CH1,POWER,2.35
1764321249127,CH1,POWER,2.35
1764321249133,CH1,POWER,2.35
1764321249140,CH1,POWER,2.35
1764321249145,CH1,POWER,2.35
1764321249151,CH1,POWER,2.35
1764321249157,CH1,POWER,2.35
1764321249164,CH1,POWER,2.35
1764321249169,CH1,POWER,2.35
1764321249173,CH1,POWER,2.35
1764321249179,CH1,POWER,2.35
1764321249183,CH1,POWER,2.35
1764321249188,CH1,POWER,2.35
1764321249195,CH1,POWER,2.35
1764321249200,CH1,POWER,2.35
1764321249208,CH1,POWER,2.35
1764321249213,CH1,POWER,2.35
1764321249220,CH1,POWER,2.35
1764321249225,CH1,POWER,2.35
1764321249230,CH1,POWER,2.35
1764321249235,CH1,POWER,2.35
1764321249241,CH1,POWER,2.35
1764321249248,CH1,POWER,2.35
1764321249253,CH1,POWER,2.35
1764321249260,CH1,POWER,2.35
1764321249265,CH1,POWER,2.35
1764321249270,CH1,POWER,2.35
1764321249275,CH1,POWER,2.35
1764321249280,CH1,POWER,2.35
1764321249286,CH1,POWER,2.35
1764321249290,CH1,POWER,2.35
1764321249298,CH1,POWER,2.35
1764321249303,CH1,POWER,2.35
1764321249310,CH1,POWER,2.35
1764321249318,CH1,POWER,2.35
1764321249323,CH1,POWER,2.35
1764321249330,CH1,POWER,2.35
1764321249335,CH1,POWER,2.35
1764321249341,CH1,POWER,2.35
1764321249347,CH1,POWER,2.35
1764321249353,CH1,POWER,2.35
1764321249360,CH1,POWER,2.35
1764321249368,CH1,POWER,2.35
1764321249375,CH1,POWER,2.35
1764321249379,CH1,POWER,2.35
1764321249385,CH1,POWER,2.35
