index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload
373,111.931,1.865516667,1758020284,5,0.51,2.55,0,0,0,1,0
374,112.233,1.87055,1758020284,5,0.51,2.55,0,0,0,1,0
375,112.532,1.875533333,1758020285,5,0.51,2.55,0,0,0,1,0
376,112.836,1.8806,1758020285,5,0.5,2.5,0,0,0,1,0
377,113.132,1.885533333,1758020285,5,0.51,2.55,0,0,0,1,0
378,113.436,1.8906,1758020286,5,0.5,2.5,0,0,0,1,0
379,113.736,1.8956,1758020286,5,0.51,2.55,0,0,0,1,0
380,114.032,1.900533333,1758020286,5,0.5,2.5,0,0,0,1,0
381,114.335,1.905583333,1758020286,5,0.5,2.5,0,0,0,1,0
382,114.635,1.910583333,1758020287,5,0.51,2.55,0,0,0,1,0
383,114.936,1.9156,1758020287,5,0.5,2.5,0,0,0,1,0
384,115.231,1.920516667,1758020287,5,0.51,2.55,0,0,0,1,0
385,115.531,1.925516667,1758020288,5,0.5,2.5,0,0,0,1,0
386,115.835,1.930583333,1758020288,5,0.51,2.55,0,0,0,1,0
387,116.136,1.9356,1758020288,5,0.51,2.55,0,0,0,1,0
388,116.436,1.9406,1758020289,5,0.51,2.55,0,0,0,1,0
389,116.736,1.9456,1758020289,5,0.51,2.55,0,0,0,1,0
390,117.031,1.950516667,1758020289,5,0.51,2.55,0,0,0,1,0
391,117.335,1.955583333,1758020289,5,0.51,2.55,0,0,0,1,0
392,117.632,1.960533333,1758020290,5,0.51,2.55,0,0,0,1,0
393,117.931,1.965516667,1758020290,5,0.51,2.55,0,0,0,1,0
394,118.236,1.9706,1758020290,5,0.51,2.55,0,0,0,1,0
395,118.536,1.9756,1758020291,5,0.51,2.55,0,0,0,1,0
396,118.833,1.98055,1758020291,5,0.51,2.55,0,0,0,1,0
397,119.133,1.98555,1758020291,5,0.51,2.55,0,0,0,1,0
398,119.434,1.990566667,1758020292,5,0.54,2.7,0,0,0,1,0
399,119.736,1.9956,1758020292,5,0.51,2.55,0,0,0,1,0
400,120.032,2.000533333,1758020292,5,0.5,2.5,0,0,0,1,0
401,120.332,2.005533333,1758020292,5,0.51,2.55,0,0,0,1,0
402,120.636,2.0106,1758020293,5,0.5,2.5,0,0,0,1,0
403,120.933,2.01555,1758020293,5,0.5,2.5,0,0,0,1,0
404,121.233,2.02055,1758020293,5,0.51,2.55,0,0,0,1,0
405,121.532,2.025533333,1758020294,5,0.5,2.5,0,0,0,1,0
406,121.835,2.030583333,1758020294,5,0.51,2.55,0,0,0,1,0
407,122.133,2.03555,1758020294,5,0.63,3.15,0,0,0,1,0
408,122.432,2.040533333,1758020295,5,0.65,3.25,0,0,0,1,0
409,122.733,2.04555,1758020295,5,0.65,3.25,0,0,0,1,0
410,123.033,2.05055,1758020295,5,0.65,3.25,0,0,0,1,0
411,123.336,2.0556,1758020295,5,0.82,4.1,0,0,0,1,0
412,123.635,2.060583333,1758020296,5,0.82,4.1,0,0,0,1,0
413,123.936,2.0656,1758020296,5,0.65,3.25,0,0,0,1,0
414,124.236,2.0706,1758020296,5,0.69,3.45,0,0,0,1,0
415,124.536,2.0756,1758020297,5,0.76,3.8,0,0,0,1,0
416,124.833,2.08055,1758020297,5,0.78,3.9,0,0,0,1,0
417,125.134,2.085566667,1758020297,5,0.65,3.25,0,0,0,1,0
418,125.431,2.090516667,1758020298,5,0.65,3.25,0,0,0,1,0
419,125.733,2.09555,1758020298,5,0.65,3.25,0,0,0,1,0
420,126.031,2.100516667,1758020298,5,0.76,3.8,0,0,0,1,0
421,126.336,2.1056,1758020298,5,0.82,4.1,0,0,0,1,0
422,126.636,2.1106,1758020299,5,0.66,3.3,0,0,0,1,0
423,126.935,2.115583333,1758020299,5,0.65,3.25,0,0,0,1,0
424,127.232,2.120533333,1758020299,5,0.71,3.55,0,0,0,1,0
425,127.532,2.125533333,1758020300,5,0.71,3.55,0,0,0,1,0
426,127.833,2.13055,1758020300,5,0.65,3.25,0,0,0,1,0
427,128.136,2.1356,1758020300,5,0.71,3.55,0,0,0,1,0
428,128.435,2.140583333,1758020301,5,0.81,4.05,0,0,0,1,0
429,128.736,2.1456,1758020301,5,0.82,4.1,0,0,0,1,0
430,129.036,2.1506,1758020301,5,0.65,3.25,0,0,0,1,0
431,129.335,2.155583333,1758020301,5,0.81,4.05,0,0,0,1,0
432,129.636,2.1606,1758020302,5,0.81,4.05,0,0,0,1,0
433,129.935,2.165583333,1758020302,5,0.77,3.85,0,0,0,1,0
434,130.236,2.1706,1758020302,5,0.77,3.85,0,0,0,1,0
435,130.532,2.175533333,1758020303,5,0.69,3.45,0,0,0,1,0
436,130.835,2.180583333,1758020303,5,0.66,3.3,0,0,0,1,0
437,131.136,2.1856,1758020303,5,0.68,3.4,0,0,0,1,0
438,131.436,2.1906,1758020304,5,0.79,3.95,0,0,0,1,0
439,131.732,2.195533333,1758020304,5,0.65,3.25,0,0,0,1,0
440,132.032,2.200533333,1758020304,5,0.65,3.25,0,0,0,1,0
441,132.336,2.2056,1758020304,5,0.66,3.3,0,0,0,1,0
442,132.632,2.210533333,1758020305,5,0.72,3.6,0,0,0,1,0
443,132.934,2.215566667,1758020305,5,0.67,3.35,0,0,0,1,0
444,133.233,2.22055,1758020305,5,0.69,3.45,0,0,0,1,0
445,133.533,2.22555,1758020306,5,0.74,3.7,0,0,0,1,0
446,133.832,2.230533333,1758020306,5,0.82,4.1,0,0,0,1,0
447,134.136,2.2356,1758020306,5,0.82,4.1,0,0,0,1,0
448,134.437,2.240616667,1758020307,5,0.65,3.25,0,0,0,1,0
449,134.736,2.2456,1758020307,5,0.79,3.95,0,0,0,1,0
450,135.032,2.250533333,1758020307,5,0.79,3.95,0,0,0,1,0
451,135.335,2.255583333,1758020307,5,0.71,3.55,0,0,0,1,0
452,135.634,2.260566667,1758020308,5,0.67,3.35,0,0,0,1,0
453,135.935,2.265583333,1758020308,5,0.67,3.35,0,0,0,1,0
454,136.233,2.27055,1758020308,5,0.67,3.35,0,0,0,1,0
455,136.531,2.275516667,1758020309,5,0.79,3.95,0,0,0,1,0
456,136.832,2.280533333,1758020309,5,0.79,3.95,0,0,0,1,0
457,137.132,2.285533333,1758020309,5,0.66,3.3,0,0,0,1,0
458,137.434,2.290566667,1758020310,5,0.66,3.3,0,0,0,1,0
459,137.734,2.295566667,1758020310,5,0.71,3.55,0,0,0,1,0
460,138.034,2.300566667,1758020310,5,0.66,3.3,0,0,0,1,0
461,138.336,2.3056,1758020310,5,0.66,3.3,0,0,0,1,0
462,138.633,2.31055,1758020311,5,0.67,3.35,0,0,0,1,0
463,138.931,2.315516667,1758020311,5,0.81,4.05,0,0,0,1,0
464,139.235,2.320583333,1758020311,5,0.76,3.8,0,0,0,1,0
465,139.536,2.3256,1758020312,5,0.68,3.4,0,0,0,1,0
466,139.836,2.3306,1758020312,5,0.66,3.3,0,0,0,1,0
467,140.135,2.335583333,1758020312,5,0.76,3.8,0,0,0,1,0
468,140.431,2.340516667,1758020313,5,0.76,3.8,0,0,0,1,0
469,140.734,2.345566667,1758020313,5,0.75,3.75,0,0,0,1,0
470,141.036,2.3506,1758020313,5,0.65,3.25,0,0,0,1,0
471,141.336,2.3556,1758020313,5,0.65,3.25,0,0,0,1,0
472,141.635,2.360583333,1758020314,5,0.82,4.1,0,0,0,1,0
473,141.936,2.3656,1758020314,5,0.8,4,0,0,0,1,0
474,142.236,2.3706,1758020314,5,0.75,3.75,0,0,0,1,0
475,142.536,2.3756,1758020315,5,0.66,3.3,0,0,0,1,0
476,142.836,2.3806,1758020315,5,0.66,3.3,0,0,0,1,0
477,143.136,2.3856,1758020315,5,0.67,3.35,0,0,0,1,0
478,143.436,2.3906,1758020316,5,0.73,3.65,0,0,0,1,0
479,143.735,2.395583333,1758020316,5,0.78,3.9,0,0,0,1,0
480,144.036,2.4006,1758020316,5,0.8,4,0,0,0,1,0
481,144.336,2.4056,1758020316,5,0.73,3.65,0,0,0,1,"ends 00, 80 sec"
482,144.632,2.410533333,1758020317,5,0.65,3.25,0,0,0,-1,"starts 00, 20 sec"
483,144.933,2.41555,1758020317,5,0.65,3.25,0,0,0,-1,0
484,145.234,2.420566667,1758020317,5,0.66,3.3,0,0,0,-1,0
485,145.532,2.425533333,1758020318,5,0.78,3.9,0,0,0,-1,0
486,145.835,2.430583333,1758020318,5,0.66,3.3,0,0,0,-1,0
487,146.133,2.43555,1758020318,5,0.65,3.25,0,0,0,-1,0
488,146.432,2.440533333,1758020319,5,0.83,4.15,0,0,0,-1,0
489,146.736,2.4456,1758020319,5,0.82,4.1,0,0,0,-1,0
490,147.032,2.450533333,1758020319,5,0.82,4.1,0,0,0,-1,0
491,147.332,2.455533333,1758020319,5,0.81,4.05,0,0,0,-1,0
492,147.636,2.4606,1758020320,5,0.69,3.45,0,0,0,-1,0
493,147.936,2.4656,1758020320,5,0.65,3.25,0,0,0,-1,0
494,148.231,2.470516667,1758020320,5,0.67,3.35,0,0,0,-1,0
495,148.532,2.475533333,1758020321,5,0.83,4.15,0,0,0,-1,0
496,148.833,2.48055,1758020321,5,0.83,4.15,0,0,0,-1,0
497,149.134,2.485566667,1758020321,5,0.65,3.25,0,0,0,-1,0
498,149.431,2.490516667,1758020322,5,0.65,3.25,0,0,0,-1,0
499,149.736,2.4956,1758020322,5,0.65,3.25,0,0,0,-1,0
500,150.036,2.5006,1758020322,5,0.76,3.8,0,0,0,-1,0
501,150.336,2.5056,1758020322,5,0.76,3.8,0,0,0,-1,0
502,150.636,2.5106,1758020323,5,0.83,4.15,0,0,0,-1,0
503,150.936,2.5156,1758020323,5,0.66,3.3,0,0,0,-1,0
504,151.232,2.520533333,1758020323,5,0.83,4.15,0,0,0,-1,0
505,151.531,2.525516667,1758020324,5,0.83,4.15,0,0,0,-1,0
506,151.832,2.530533333,1758020324,5,0.82,4.1,0,0,0,-1,0
507,152.133,2.53555,1758020324,5,0.66,3.3,0,0,0,-1,0
508,152.435,2.540583333,1758020325,5,0.66,3.3,0,0,0,-1,0
509,152.734,2.545566667,1758020325,5,0.67,3.35,0,0,0,-1,0
510,153.032,2.550533333,1758020325,5,0.8,4,0,0,0,-1,0
511,153.335,2.555583333,1758020325,5,0.62,3.1,0,0,0,-1,0
512,153.636,2.5606,1758020326,5,0.79,3.95,0,0,0,-1,0
513,153.933,2.56555,1758020326,5,0.79,3.95,0,0,0,-1,0
514,154.232,2.570533333,1758020326,5,0.73,3.65,0,0,0,-1,0
515,154.534,2.575566667,1758020327,5,0.65,3.25,0,0,0,-1,0
516,154.836,2.5806,1758020327,5,0.82,4.1,0,0,0,-1,0
517,155.136,2.5856,1758020327,5,0.81,4.05,0,0,0,-1,0
518,155.435,2.590583333,1758020328,5,0.83,4.15,0,0,0,-1,0
519,155.736,2.5956,1758020328,5,0.73,3.65,0,0,0,-1,0
520,156.032,2.600533333,1758020328,5,0.73,3.65,0,0,0,-1,0
521,156.331,2.605516667,1758020328,5,0.66,3.3,0,0,0,-1,0
522,156.634,2.610566667,1758020329,5,0.83,4.15,0,0,0,-1,0
523,156.933,2.61555,1758020329,5,0.79,3.95,0,0,0,-1,0
524,157.232,2.620533333,1758020329,5,0.66,3.3,0,0,0,-1,0
525,157.536,2.6256,1758020330,5,0.67,3.35,0,0,0,-1,0
526,157.833,2.63055,1758020330,5,0.73,3.65,0,0,0,-1,0
527,158.133,2.63555,1758020330,5,0.73,3.65,0,0,0,-1,0
528,158.434,2.640566667,1758020331,5,0.78,3.9,0,0,0,-1,0
529,158.736,2.6456,1758020331,5,0.61,3.05,0,0,0,-1,0
530,159.033,2.65055,1758020331,5,0.8,4,0,0,0,-1,0
531,159.333,2.65555,1758020331,5,0.66,3.3,0,0,0,-1,0
532,159.635,2.660583333,1758020332,5,0.81,4.05,0,0,0,-1,0
533,159.936,2.6656,1758020332,5,0.82,4.1,0,0,0,-1,0
534,160.234,2.670566667,1758020332,5,0.65,3.25,0,0,0,-1,0
535,160.534,2.675566667,1758020333,5,0.65,3.25,0,0,0,-1,0
536,160.836,2.6806,1758020333,5,0.67,3.35,0,0,0,-1,0
537,161.136,2.6856,1758020333,5,0.79,3.95,0,0,0,-1,0
538,161.436,2.6906,1758020334,5,0.78,3.9,0,0,0,-1,0
539,161.735,2.695583333,1758020334,5,0.83,4.15,0,0,0,-1,0
540,162.036,2.7006,1758020334,5,0.66,3.3,0,0,0,-1,0
541,162.332,2.705533333,1758020335,5,0.83,4.15,0,0,0,-1,"ends 00, 20 sec"
542,162.633,2.71055,1758020335,5,0.83,4.15,0,0,0,1,"start 25, 80 sec"
543,162.935,2.715583333,1758020335,5,0.79,3.95,0,0,0,1,25
544,163.235,2.720583333,1758020335,5,0.71,3.55,0,0,0,1,25
545,163.536,2.7256,1758020336,5,0.67,3.35,0,0,0,1,25
546,163.835,2.730583333,1758020336,5,0.6,3,0,0,0,1,25
547,164.136,2.7356,1758020336,5,0.66,3.3,0,0,0,1,25
548,164.432,2.740533333,1758020337,5,0.66,3.3,0,0,0,1,25
549,164.733,2.74555,1758020337,5,0.66,3.3,0,0,0,1,25
550,165.035,2.750583333,1758020337,5,0.81,4.05,0,0,0,1,25
551,165.335,2.755583333,1758020337,5,0.76,3.8,0,0,0,1,25
552,165.633,2.76055,1758020338,5,0.66,3.3,0,0,0,1,25
553,165.936,2.7656,1758020338,5,0.81,4.05,0,0,0,1,25
554,166.233,2.77055,1758020338,5,0.83,4.15,0,0,0,1,25
555,166.534,2.775566667,1758020339,5,0.83,4.15,0,0,0,1,25
556,166.833,2.78055,1758020339,5,0.83,4.15,0,0,0,1,25
557,167.136,2.7856,1758020339,5,0.66,3.3,0,0,0,1,25
558,167.432,2.790533333,1758020340,5,0.66,3.3,0,0,0,1,25
559,167.731,2.795516667,1758020340,5,0.83,4.15,0,0,0,1,25
560,168.036,2.8006,1758020340,5,0.82,4.1,0,0,0,1,25
561,168.336,2.8056,1758020340,5,0.66,3.3,0,0,0,1,25
562,168.636,2.8106,1758020341,5,0.81,4.05,0,0,0,1,25
563,168.936,2.8156,1758020341,5,0.79,3.95,0,0,0,1,25
564,169.231,2.820516667,1758020341,5,0.79,3.95,0,0,0,1,25
565,169.534,2.825566667,1758020342,5,0.66,3.3,0,0,0,1,25
566,169.836,2.8306,1758020342,5,0.77,3.85,0,0,0,1,25
567,170.131,2.835516667,1758020342,5,0.82,4.1,0,0,0,1,25
568,170.432,2.840533333,1758020343,5,0.67,3.35,0,0,0,1,25
569,170.732,2.845533333,1758020343,5,0.67,3.35,0,0,0,1,25
570,171.036,2.8506,1758020343,5,0.78,3.9,0,0,0,1,25
571,171.336,2.8556,1758020343,5,0.78,3.9,0,0,0,1,25
572,171.633,2.86055,1758020344,5,0.83,4.15,0,0,0,1,25
573,171.934,2.865566667,1758020344,5,0.82,4.1,0,0,0,1,25
574,172.235,2.870583333,1758020344,5,0.66,3.3,0,0,0,1,25
575,172.534,2.875566667,1758020345,5,0.81,4.05,0,0,0,1,25
576,172.832,2.880533333,1758020345,5,0.82,4.1,0,0,0,1,25
577,173.133,2.88555,1758020345,5,0.73,3.65,0,0,0,1,25
578,173.433,2.89055,1758020346,5,0.73,3.65,0,0,0,1,25
579,173.736,2.8956,1758020346,5,0.66,3.3,0,0,0,1,25
580,174.032,2.900533333,1758020346,5,0.83,4.15,0,0,0,1,25
581,174.336,2.9056,1758020346,5,0.78,3.9,0,0,0,1,25
582,174.636,2.9106,1758020347,5,0.6,3,0,0,0,1,25
583,174.931,2.915516667,1758020347,5,0.82,4.1,0,0,0,1,25
584,175.234,2.920566667,1758020347,5,0.66,3.3,0,0,0,1,25
585,175.536,2.9256,1758020348,5,0.66,3.3,0,0,0,1,25
586,175.836,2.9306,1758020348,5,0.66,3.3,0,0,0,1,25
587,176.134,2.935566667,1758020348,5,0.82,4.1,0,0,0,1,25
588,176.436,2.9406,1758020349,5,0.8,4,0,0,0,1,25
589,176.734,2.945566667,1758020349,5,0.66,3.3,0,0,0,1,25
590,177.035,2.950583333,1758020349,5,0.75,3.75,0,0,0,1,25
591,177.332,2.955533333,1758020349,5,0.79,3.95,0,0,0,1,25
592,177.636,2.9606,1758020350,5,0.81,4.05,0,0,0,1,25
593,177.933,2.96555,1758020350,5,0.81,4.05,0,0,0,1,25
594,178.235,2.970583333,1758020350,5,0.66,3.3,0,0,0,1,25
595,178.536,2.9756,1758020351,5,0.66,3.3,0,0,0,1,25
596,178.835,2.980583333,1758020351,5,0.81,4.05,0,0,0,1,25
597,179.136,2.9856,1758020351,5,0.83,4.15,0,0,0,1,25
598,179.436,2.9906,1758020352,5,0.66,3.3,0,0,0,1,25
599,179.735,2.995583333,1758020352,5,0.64,3.2,0,0,0,1,25
600,180.036,3.0006,1758020352,5,0.64,3.2,0,0,0,1,25
601,180.336,3.0056,1758020352,5,0.6,3,0,0,0,1,25
602,180.633,3.01055,1758020353,5,0.65,3.25,0,0,0,1,25
603,180.933,3.01555,1758020353,5,0.79,3.95,0,0,0,1,25
604,181.236,3.0206,1758020353,5,0.74,3.7,0,0,0,1,25
605,181.533,3.02555,1758020354,5,0.83,4.15,0,0,0,1,25
606,181.834,3.030566667,1758020354,5,0.66,3.3,0,0,0,1,25
607,182.134,3.035566667,1758020354,5,0.66,3.3,0,0,0,1,25
608,182.436,3.0406,1758020355,5,0.83,4.15,0,0,0,1,25
609,182.732,3.045533333,1758020355,5,0.82,4.1,0,0,0,1,25
610,183.036,3.0506,1758020355,5,0.7,3.5,0,0,0,1,25
611,183.336,3.0556,1758020355,5,0.71,3.55,0,0,0,1,25
612,183.632,3.060533333,1758020356,5,0.66,3.3,0,0,0,1,25
613,183.936,3.0656,1758020356,5,0.81,4.05,0,0,0,1,25
614,184.236,3.0706,1758020356,5,0.82,4.1,0,0,0,1,25
615,184.535,3.075583333,1758020357,5,0.82,4.1,0,0,0,1,25
616,184.835,3.080583333,1758020357,5,0.66,3.3,0,0,0,1,25
617,185.136,3.0856,1758020357,5,0.74,3.7,0,0,0,1,25
618,185.434,3.090566667,1758020358,5,0.75,3.75,0,0,0,1,25
619,185.736,3.0956,1758020358,5,0.66,3.3,0,0,0,1,25
620,186.036,3.1006,1758020358,5,0.66,3.3,0,0,0,1,25
621,186.333,3.10555,1758020358,5,0.79,3.95,0,0,0,1,25
622,186.633,3.11055,1758020359,5,0.79,3.95,0,0,0,1,25
623,186.936,3.1156,1758020359,5,0.79,3.95,0,0,0,1,25
624,187.233,3.12055,1758020359,5,0.67,3.35,0,0,0,1,25
625,187.536,3.1256,1758020360,5,0.7,3.5,0,0,0,1,25
626,187.832,3.130533333,1758020360,5,0.76,3.8,0,0,0,1,25
627,188.136,3.1356,1758020360,5,0.75,3.75,0,0,0,1,25
628,188.436,3.1406,1758020361,5,0.66,3.3,0,0,0,1,25
629,188.733,3.14555,1758020361,5,0.66,3.3,0,0,0,1,25
630,189.036,3.1506,1758020361,5,0.66,3.3,0,0,0,1,25
631,189.336,3.1556,1758020361,5,0.83,4.15,0,0,0,1,25
632,189.637,3.160616667,1758020362,5,0.75,3.75,0,0,0,1,25
633,189.932,3.165533333,1758020362,5,0.79,3.95,0,0,0,1,25
634,190.233,3.17055,1758020362,5,0.66,3.3,0,0,0,1,25
635,190.536,3.1756,1758020363,5,0.8,4,0,0,0,1,25
636,190.832,3.180533333,1758020363,5,0.66,3.3,0,0,0,1,25
637,191.134,3.185566667,1758020363,5,0.66,3.3,0,0,0,1,25
638,191.436,3.1906,1758020364,5,0.74,3.7,0,0,0,1,25
639,191.736,3.1956,1758020364,5,0.81,4.05,0,0,0,1,25
640,192.032,3.200533333,1758020364,5,0.66,3.3,0,0,0,1,25
641,192.336,3.2056,1758020364,5,0.67,3.35,0,0,0,1,25
642,192.636,3.2106,1758020365,5,0.83,4.15,0,0,0,1,25
643,192.936,3.2156,1758020365,5,0.83,4.15,0,0,0,1,25
644,193.234,3.220566667,1758020365,5,0.83,4.15,0,0,0,1,25
645,193.536,3.2256,1758020366,5,0.66,3.3,0,0,0,1,25
646,193.833,3.23055,1758020366,5,0.69,3.45,0,0,0,1,25
647,194.136,3.2356,1758020366,5,0.78,3.9,0,0,0,1,25
648,194.432,3.240533333,1758020367,5,0.8,4,0,0,0,1,25
649,194.733,3.24555,1758020367,5,0.78,3.9,0,0,0,1,25
650,195.036,3.2506,1758020367,5,0.66,3.3,0,0,0,1,25
651,195.332,3.255533333,1758020367,5,0.66,3.3,0,0,0,1,25
652,195.636,3.2606,1758020368,5,0.68,3.4,0,0,0,1,25
653,195.936,3.2656,1758020368,5,0.79,3.95,0,0,0,1,25
654,196.236,3.2706,1758020368,5,0.66,3.3,0,0,0,1,25
655,196.536,3.2756,1758020369,5,0.79,3.95,0,0,0,1,25
656,196.835,3.280583333,1758020369,5,0.77,3.85,0,0,0,1,25
657,197.134,3.285566667,1758020369,5,0.7,3.5,0,0,0,1,25
658,197.433,3.29055,1758020370,5,0.7,3.5,0,0,0,1,25
659,197.733,3.29555,1758020370,5,0.66,3.3,0,0,0,1,25
660,198.033,3.30055,1758020370,5,0.72,3.6,0,0,0,1,25
661,198.335,3.305583333,1758020370,5,0.79,3.95,0,0,0,1,25
662,198.634,3.310566667,1758020371,5,0.74,3.7,0,0,0,1,25
663,198.936,3.3156,1758020371,5,0.66,3.3,0,0,0,1,25
664,199.236,3.3206,1758020371,5,0.83,4.15,0,0,0,1,25
665,199.535,3.325583333,1758020372,5,0.83,4.15,0,0,0,1,25
666,199.836,3.3306,1758020372,5,0.75,3.75,0,0,0,1,25
667,200.133,3.33555,1758020372,5,0.82,4.1,0,0,0,1,25
668,200.433,3.34055,1758020373,5,0.66,3.3,0,0,0,1,25
669,200.732,3.345533333,1758020373,5,0.66,3.3,0,0,0,1,25
670,201.032,3.350533333,1758020373,5,0.78,3.9,0,0,0,1,25
671,201.333,3.35555,1758020373,5,0.66,3.3,0,0,0,1,25
672,201.636,3.3606,1758020374,5,0.78,3.9,0,0,0,1,25
673,201.936,3.3656,1758020374,5,0.78,3.9,0,0,0,1,25
674,202.236,3.3706,1758020374,5,0.66,3.3,0,0,0,1,25
675,202.535,3.375583333,1758020375,5,0.66,3.3,0,0,0,1,25
676,202.836,3.3806,1758020375,5,0.66,3.3,0,0,0,1,25
677,203.131,3.385516667,1758020375,5,0.66,3.3,0,0,0,1,25
678,203.436,3.3906,1758020376,5,0.66,3.3,0,0,0,1,25
679,203.733,3.39555,1758020376,5,0.66,3.3,0,0,0,1,25
680,204.036,3.4006,1758020376,5,0.66,3.3,0,0,0,1,25
681,204.336,3.4056,1758020376,5,0.66,3.3,0,0,0,1,25
682,204.636,3.4106,1758020377,5,0.66,3.3,0,0,0,1,25
683,204.932,3.415533333,1758020377,5,0.66,3.3,0,0,0,1,25
684,205.235,3.420583333,1758020377,5,0.66,3.3,0,0,0,1,25
685,205.534,3.425566667,1758020378,5,0.66,3.3,0,0,0,1,25
686,205.833,3.43055,1758020378,5,0.66,3.3,0,0,0,1,25
687,206.136,3.4356,1758020378,5,0.62,3.1,0,0,0,1,25
688,206.436,3.4406,1758020379,5,0.62,3.1,0,0,0,1,25
689,206.736,3.4456,1758020379,5,0.52,2.6,0,0,0,1,25
690,207.036,3.4506,1758020379,5,0.52,2.6,0,0,0,1,25
691,207.332,3.455533333,1758020379,5,0.52,2.6,0,0,0,1,25
692,207.636,3.4606,1758020380,5,0.56,2.8,0,0,0,1,25
693,207.936,3.4656,1758020380,5,0.52,2.6,0,0,0,1,25
694,208.236,3.4706,1758020380,5,0.52,2.6,0,0,0,1,25
695,208.536,3.4756,1758020381,5,0.52,2.6,0,0,0,1,25
696,208.836,3.4806,1758020381,5,0.52,2.6,0,0,0,1,25
697,209.134,3.485566667,1758020381,5,0.52,2.6,0,0,0,1,25
698,209.433,3.49055,1758020382,5,0.52,2.6,0,0,0,1,25
699,209.736,3.4956,1758020382,5,0.52,2.6,0,0,0,1,25
700,210.031,3.500516667,1758020382,5,0.52,2.6,0,0,0,1,25
701,210.334,3.505566667,1758020382,5,0.64,3.2,0,0,0,1,25
702,210.634,3.510566667,1758020383,5,0.64,3.2,0,0,0,1,25
703,210.933,3.51555,1758020383,5,0.52,2.6,0,0,0,1,25
704,211.233,3.52055,1758020383,5,0.52,2.6,0,0,0,1,25
705,211.533,3.52555,1758020384,5,0.52,2.6,0,0,0,1,25
706,211.836,3.5306,1758020384,5,0.52,2.6,0,0,0,1,25
707,212.132,3.535533333,1758020384,5,0.51,2.55,0,0,0,1,25
708,212.432,3.540533333,1758020385,5,0.52,2.6,0,0,0,1,25
709,212.732,3.545533333,1758020385,5,0.51,2.55,0,0,0,1,25
710,213.035,3.550583333,1758020385,5,0.51,2.55,0,0,0,1,25
711,213.333,3.55555,1758020385,5,0.52,2.6,0,0,0,1,25
712,213.633,3.56055,1758020386,5,0.51,2.55,0,0,0,1,25
713,213.936,3.5656,1758020386,5,0.52,2.6,0,0,0,1,25
714,214.233,3.57055,1758020386,5,0.51,2.55,0,0,0,1,25
715,214.532,3.575533333,1758020387,5,0.51,2.55,0,0,0,1,25
716,214.834,3.580566667,1758020387,5,0.51,2.55,0,0,0,1,25
717,215.131,3.585516667,1758020387,5,0.51,2.55,0,0,0,1,25
718,215.435,3.590583333,1758020388,5,0.51,2.55,0,0,0,1,25
719,215.731,3.595516667,1758020388,5,0.51,2.55,0,0,0,1,25
720,216.033,3.60055,1758020388,5,0.51,2.55,0,0,0,1,25
721,216.333,3.60555,1758020388,5,0.51,2.55,0,0,0,1,25
722,216.637,3.610616667,1758020389,5,0.51,2.55,0,0,0,1,25
723,216.935,3.615583333,1758020389,5,0.51,2.55,0,0,0,1,25
724,217.236,3.6206,1758020389,5,0.51,2.55,0,0,0,1,25
725,217.536,3.6256,1758020390,5,0.51,2.55,0,0,0,1,25
726,217.832,3.630533333,1758020390,5,0.51,2.55,0,0,0,1,25
727,218.136,3.6356,1758020390,5,0.51,2.55,0,0,0,1,25
728,218.433,3.64055,1758020391,5,0.51,2.55,0,0,0,1,25
729,218.733,3.64555,1758020391,5,0.51,2.55,0,0,0,1,25
730,219.032,3.650533333,1758020391,5,0.51,2.55,0,0,0,1,25
731,219.333,3.65555,1758020391,5,0.51,2.55,0,0,0,1,25
732,219.636,3.6606,1758020392,5,0.51,2.55,0,0,0,1,25
733,219.933,3.66555,1758020392,5,0.51,2.55,0,0,0,1,25
734,220.236,3.6706,1758020392,5,0.51,2.55,0,0,0,1,25
735,220.535,3.675583333,1758020393,5,0.51,2.55,0,0,0,1,25
736,220.836,3.6806,1758020393,5,0.51,2.55,0,0,0,1,25
737,221.133,3.68555,1758020393,5,0.51,2.55,0,0,0,1,25
738,221.436,3.6906,1758020394,5,0.51,2.55,0,0,0,1,25
739,221.736,3.6956,1758020394,5,0.51,2.55,0,0,0,1,25
740,222.033,3.70055,1758020394,5,0.54,2.7,0,0,0,1,25
741,222.335,3.705583333,1758020394,5,0.88,4.4,0,0,0,1,25
742,222.636,3.7106,1758020395,5,0.78,3.9,0,0,0,1,25
743,222.936,3.7156,1758020395,5,0.89,4.45,0,0,0,1,25
744,223.234,3.720566667,1758020395,5,0.79,3.95,0,0,0,1,25
745,223.536,3.7256,1758020396,5,0.89,4.45,0,0,0,1,25
746,223.832,3.730533333,1758020396,5,0.89,4.45,0,0,0,1,25
747,224.134,3.735566667,1758020396,5,0.81,4.05,0,0,0,1,25
748,224.432,3.740533333,1758020397,5,0.88,4.4,0,0,0,1,25
749,224.732,3.745533333,1758020397,5,0.83,4.15,0,0,0,1,25
750,225.033,3.75055,1758020397,5,0.78,3.9,0,0,0,1,25
751,225.336,3.7556,1758020397,5,0.84,4.2,0,0,0,1,25
