index,time,minutes,dateTime,SPD33.CH1_Voltage,SPD33.CH1_Current,SPD33.CH1_Power,SPD33.CH2_Voltage,SPD33.CH2_Current,SPD33.CH2_Power,,cpuload,
2615,937.305,15.62175,1758023581,5,1.01,5.05,0,0,0,,1,80
2616,937.704,15.6284,1758023581,5,1.06,5.3,0,0,0,,1,80
2617,938.106,15.6351,1758023582,5,1.01,5.05,0,0,0,,1,80
2618,938.508,15.6418,1758023582,5,1.07,5.35,0,0,0,,1,80
2619,938.906,15.64843333,1758023583,5,1.03,5.15,0,0,0,,1,80
2620,939.307,15.65511667,1758023583,5,1.03,5.15,0,0,0,,1,80
2621,939.707,15.66178333,1758023583,5,1.07,5.35,0,0,0,,1,80
2622,940.103,15.66838333,1758023584,5,1.07,5.35,0,0,0,,1,80
2623,940.504,15.67506667,1758023584,5,1.02,5.1,0,0,0,,1,80
2624,940.908,15.6818,1758023585,5,1.01,5.05,0,0,0,,1,80
2625,941.308,15.68846667,1758023585,5,1,5,0,0,0,,1,80
2626,941.706,15.6951,1758023585,5,1.07,5.35,0,0,0,,1,80
2627,942.108,15.7018,1758023586,5,1.01,5.05,0,0,0,,1,80
2628,942.507,15.70845,1758023586,5,1.06,5.3,0,0,0,,1,80
2629,942.908,15.71513333,1758023587,5,1.06,5.3,0,0,0,,1,80
2630,943.306,15.72176667,1758023587,5,1.05,5.25,0,0,0,,1,80
2631,943.708,15.72846667,1758023588,5,1.07,5.35,0,0,0,,1,80
2632,944.103,15.73505,1758023588,5,1.02,5.1,0,0,0,,1,80
2633,944.503,15.74171667,1758023588,5,1.07,5.35,0,0,0,,1,80
2634,944.907,15.74845,1758023589,5,1.01,5.05,0,0,0,,1,80
2635,945.305,15.75508333,1758023589,5,1,5,0,0,0,,1,80
2636,945.705,15.76175,1758023589,5,1.06,5.3,0,0,0,,1,80
2637,946.106,15.76843333,1758023590,5,1.01,5.05,0,0,0,,1,80
2638,946.508,15.77513333,1758023590,5,1.09,5.45,0,0,0,,1,80
2639,946.903,15.78171667,1758023591,5,1.01,5.05,0,0,0,,1,80
2640,947.305,15.78841667,1758023591,5,1.05,5.25,0,0,0,,1,80
2641,947.708,15.79513333,1758023591,5,1.06,5.3,0,0,0,,1,80
2642,948.106,15.80176667,1758023592,5,1,5,0,0,0,,1,80
2643,948.507,15.80845,1758023592,5,1.04,5.2,0,0,0,,1,80
2644,948.905,15.81508333,1758023593,5,1.06,5.3,0,0,0,,1,80
2645,949.308,15.8218,1758023593,5,1.06,5.3,0,0,0,,1,80
2646,949.703,15.82838333,1758023593,5,1.08,5.4,0,0,0,,1,80
2647,950.108,15.83513333,1758023594,5,1.02,5.1,0,0,0,,1,80
2648,950.505,15.84175,1758023594,5,1.06,5.3,0,0,0,,1,80
2649,950.908,15.84846667,1758023595,5,1.01,5.05,0,0,0,,1,80
2650,951.308,15.85513333,1758023595,5,1.02,5.1,0,0,0,,1,80
2651,951.706,15.86176667,1758023595,5,1.09,5.3,0,0,0,,1,80
2652,952.104,15.8684,1758023596,5,1.03,5.15,0,0,0,,1,80
2653,952.506,15.8751,1758023596,5,1.08,5.4,0,0,0,,1,80
2654,952.907,15.88178333,1758023597,5,1.05,5.25,0,0,0,,1,80
2655,953.308,15.88846667,1758023597,5,1.06,5.3,0,0,0,,1,80
2656,953.706,15.8951,1758023597,5,1.05,5.25,0,0,0,,1,80
2657,954.105,15.90175,1758023598,5,1.05,5.25,0,0,0,,1,80
2658,954.508,15.90846667,1758023598,5,1.06,5.3,0,0,0,,1,80
2659,954.908,15.91513333,1758023599,5,1.07,5.35,0,0,0,,1,80
2660,955.308,15.9218,1758023599,5,1.01,5.05,0,0,0,,1,80
2661,955.706,15.92843333,1758023599,5,1.1,5.5,0,0,0,,1,80
2662,956.108,15.93513333,1758023600,5,1.06,5.3,0,0,0,,1,80
2663,956.508,15.9418,1758023600,5,1.01,5.05,0,0,0,,1,80
2664,956.908,15.94846667,1758023601,5,1.07,5.35,0,0,0,,1,80
2665,957.308,15.95513333,1758023601,5,1.02,5.1,0,0,0,,1,80
2666,957.708,15.9618,1758023601,5,1.09,5.45,0,0,0,,1,80
2667,958.108,15.96846667,1758023602,5,1.1,5.5,0,0,0,,1,80
2668,958.505,15.97508333,1758023602,5,1.04,5.2,0,0,0,,1,80
2669,958.908,15.9818,1758023603,5,1.04,5.2,0,0,0,,1,80
2670,959.304,15.9884,1758023603,5,1.09,5.45,0,0,0,,1,80
2671,959.707,15.99511667,1758023603,5,1.08,5.4,0,0,0,,1,80
2672,960.108,16.0018,1758023604,5,1.1,5.5,0,0,0,,1,80
2673,960.508,16.00846667,1758023604,5,1.05,5.25,0,0,0,,1,80
2674,960.906,16.0151,1758023605,5,1.07,5.35,0,0,0,,1,80
2675,961.304,16.02173333,1758023605,5,1.08,5.4,0,0,0,,1,80
2676,961.705,16.02841667,1758023605,5,1.04,5.2,0,0,0,,1,80
2677,962.108,16.03513333,1758023606,5,1.05,5.25,0,0,0,,1,80
2678,962.508,16.0418,1758023606,5,1.03,5.15,0,0,0,,1,80
2679,962.904,16.0484,1758023607,5,1.07,5.35,0,0,0,,1,80
2680,963.305,16.05508333,1758023607,5,1.05,5.25,0,0,0,,1,80
2681,963.703,16.06171667,1758023607,5,1.08,5.4,0,0,0,,1,80
2682,964.108,16.06846667,1758023608,5,1.1,5.5,0,0,0,,1,80
2683,964.503,16.07505,1758023608,5,1.03,5.15,0,0,0,,1,80
2684,964.906,16.08176667,1758023609,5,1.08,5.4,0,0,0,,1,80
2685,965.308,16.08846667,1758023609,5,1.02,5.1,0,0,0,,1,80
2686,965.705,16.09508333,1758023609,5,1.03,5.15,0,0,0,,1,80
2687,966.108,16.1018,1758023610,5,1.09,5.45,0,0,0,,1,80
2688,966.507,16.10845,1758023610,5,1.06,5.3,0,0,0,,1,80
2689,966.906,16.1151,1758023611,5,1.06,5.3,0,0,0,,1,80
2690,967.307,16.12178333,1758023611,5,1.08,5.4,0,0,0,,1,80
2691,967.705,16.12841667,1758023611,5,1.02,5.1,0,0,0,,1,80
2692,968.108,16.13513333,1758023612,5,1.08,5.4,0,0,0,,1,80
2693,968.504,16.14173333,1758023612,5,1.05,5.25,0,0,0,,1,80
2694,968.906,16.14843333,1758023613,5,1.09,5.45,0,0,0,,1,80
2695,969.306,16.1551,1758023613,5,1.07,5.35,0,0,0,,1,80
2696,969.704,16.16173333,1758023613,5,1.07,5.35,0,0,0,,1,80
2697,970.108,16.16846667,1758023614,5,1.1,5.5,0,0,0,,1,80
2698,970.505,16.17508333,1758023614,5,1.06,5.3,0,0,0,,1,80
2699,970.907,16.18178333,1758023615,5,1.09,5.45,0,0,0,,1,80
2700,971.307,16.18845,1758023615,5,1.06,5.3,0,0,0,,1,80
2701,971.705,16.19508333,1758023615,5,1.03,5.15,0,0,0,,1,80
2702,972.103,16.20171667,1758023616,5,1.1,5.5,0,0,0,,1,80
2703,972.507,16.20845,1758023616,5,1.07,5.25,0,0,0,,1,80
2704,972.904,16.21506667,1758023617,5,1.1,5.5,0,0,0,,1,80
2705,973.304,16.22173333,1758023617,5,1.04,5.2,0,0,0,,1,80
2706,973.705,16.22841667,1758023617,5,1.02,5.1,0,0,0,,1,80
2707,974.108,16.23513333,1758023618,5,1.07,5.35,0,0,0,,1,80
2708,974.504,16.24173333,1758023618,5,1.06,5.3,0,0,0,,1,80
2709,974.904,16.2484,1758023619,5,1.06,5.3,0,0,0,,1,80
2710,975.307,16.25511667,1758023619,5,1.1,5.5,0,0,0,,1,80
2711,975.704,16.26173333,1758023619,5,1.04,5.2,0,0,0,,1,80
2712,976.108,16.26846667,1758023620,5,1.1,5.5,0,0,0,,1,80
2713,976.504,16.27506667,1758023620,5,1.05,5.25,0,0,0,,1,80
2714,976.905,16.28175,1758023621,5,1.03,5.15,0,0,0,,1,80
2715,977.307,16.28845,1758023621,5,1.09,5.45,0,0,0,,1,"end 80, 80 sec"
2716,977.708,16.29513333,1758023622,5,1.06,5.3,0,0,0,,-1,"start 00, 20 sec"
2717,978.105,16.30175,1758023622,5,1.1,5.5,0,0,0,,-1,0
2718,978.503,16.30838333,1758023622,5,1.08,5.4,0,0,0,,-1,0
2719,978.908,16.31513333,1758023623,5,1.08,5.4,0,0,0,,-1,0
2720,979.305,16.32175,1758023623,5,1.09,5.45,0,0,0,,-1,0
2721,979.708,16.32846667,1758023623,5,1.03,5.15,0,0,0,,-1,0
2722,980.105,16.33508333,1758023624,5,1.04,5.2,0,0,0,,-1,0
2723,980.504,16.34173333,1758023624,5,1.09,5.45,0,0,0,,-1,0
2724,980.908,16.34846667,1758023625,5,1.09,5.45,0,0,0,,-1,0
2725,981.304,16.35506667,1758023625,5,1.11,5.55,0,0,0,,-1,0
2726,981.708,16.3618,1758023625,5,1.05,5.25,0,0,0,,-1,0
2727,982.105,16.36841667,1758023626,5,1.05,5.25,0,0,0,,-1,0
2728,982.508,16.37513333,1758023626,5,1.07,5.35,0,0,0,,-1,0
2729,982.908,16.3818,1758023627,5,1.03,5.15,0,0,0,,-1,0
2730,983.306,16.38843333,1758023627,5,1.1,5.5,0,0,0,,-1,0
2731,983.705,16.39508333,1758023627,5,1.1,5.5,0,0,0,,-1,0
2732,984.105,16.40175,1758023628,5,1.02,5.1,0,0,0,,-1,0
2733,984.505,16.40841667,1758023628,5,1.05,5.25,0,0,0,,-1,0
2734,984.908,16.41513333,1758023629,5,1.1,5.5,0,0,0,,-1,0
2735,985.303,16.42171667,1758023629,5,1.08,5.4,0,0,0,,-1,0
2736,985.705,16.42841667,1758023629,5,1.11,5.55,0,0,0,,-1,0
2737,986.108,16.43513333,1758023630,5,1.07,5.35,0,0,0,,-1,0
2738,986.504,16.44173333,1758023630,5,1.1,5.5,0,0,0,,-1,0
2739,986.905,16.44841667,1758023631,5,1.09,5.45,0,0,0,,-1,0
2740,987.306,16.4551,1758023631,5,1.04,5.2,0,0,0,,-1,0
2741,987.705,16.46175,1758023631,5,1.06,5.3,0,0,0,,-1,0
2742,988.108,16.46846667,1758023632,5,1.08,5.4,0,0,0,,-1,0
2743,988.506,16.4751,1758023632,5,1.08,5.4,0,0,0,,-1,0
2744,988.905,16.48175,1758023633,5,1.11,5.55,0,0,0,,-1,0
2745,989.304,16.4884,1758023633,5,1.04,5.2,0,0,0,,-1,0
2746,989.707,16.49511667,1758023633,5,1.03,5.15,0,0,0,,-1,0
2747,990.104,16.50173333,1758023634,5,1.08,5.4,0,0,0,,-1,0
2748,990.507,16.50845,1758023634,5,1.09,5.45,0,0,0,,-1,0
2749,990.908,16.51513333,1758023635,5,1.1,5.5,0,0,0,,-1,0
2750,991.307,16.52178333,1758023635,5,1.09,5.45,0,0,0,,-1,0
2751,991.707,16.52845,1758023635,5,1.04,5.2,0,0,0,,-1,0
2752,992.105,16.53508333,1758023636,5,1.09,5.45,0,0,0,,-1,0
2753,992.508,16.5418,1758023636,5,1.04,5.2,0,0,0,,-1,0
2754,992.905,16.54841667,1758023637,5,1.03,5.15,0,0,0,,-1,0
2755,993.305,16.55508333,1758023637,5,1.08,5.4,0,0,0,,-1,0
2756,993.708,16.5618,1758023637,5,1.09,5.45,0,0,0,,-1,0
2757,994.108,16.56846667,1758023638,5,1.11,5.55,0,0,0,,-1,0
2758,994.508,16.57513333,1758023638,5,1.07,5.35,0,0,0,,-1,0
2759,994.908,16.5818,1758023639,5,1.05,5.25,0,0,0,,-1,0
2760,995.305,16.58841667,1758023639,5,1.07,5.35,0,0,0,,-1,0
2761,995.704,16.59506667,1758023639,5,1.08,5.4,0,0,0,,-1,0
2762,996.108,16.6018,1758023640,5,1.09,5.45,0,0,0,,-1,0
2763,996.506,16.60843333,1758023640,5,1.11,5.55,0,0,0,,-1,0
2764,996.908,16.61513333,1758023641,5,1.04,5.2,0,0,0,,-1,0
2765,997.308,16.6218,1758023641,5,1.08,5.4,0,0,0,,-1,0
2766,997.705,16.62841667,1758023641,5,1.04,5.2,0,0,0,,-1,0
2767,998.108,16.63513333,1758023642,5,1.03,5.15,0,0,0,,-1,0
2768,998.508,16.6418,1758023642,5,1.11,5.55,0,0,0,,-1,0
2769,998.905,16.64841667,1758023643,5,1.05,5.25,0,0,0,,-1,0
2770,999.306,16.6551,1758023643,5,1.11,5.55,0,0,0,,-1,0
2771,999.706,16.66176667,1758023643,5,1.1,5.5,0,0,0,,-1,0
2772,1000.108,16.66846667,1758023644,5,1.04,5.2,0,0,0,,-1,0
2773,1000.508,16.67513333,1758023644,5,1.05,5.25,0,0,0,,-1,0
2774,1000.906,16.68176667,1758023645,5,1.1,5.5,0,0,0,,-1,0
2775,1001.308,16.68846667,1758023645,5,1.04,5.2,0,0,0,,-1,"end 00, 20 sec"
2776,1001.708,16.69513333,1758023645,5,1.1,5.5,0,0,0,,1,"start 90, 80 sec"
2777,1002.108,16.7018,1758023646,5,1.04,5.2,0,0,0,,1,90
2778,1002.508,16.70846667,1758023646,5,1.03,5.15,0,0,0,,1,90
2779,1002.908,16.71513333,1758023647,5,0.92,4.6,0,0,0,,1,90
2780,1003.308,16.7218,1758023647,5,0.74,3.7,0,0,0,,1,90
2781,1003.705,16.72841667,1758023648,5,0.74,3.7,0,0,0,,1,90
2782,1004.108,16.73513333,1758023648,5,0.74,3.7,0,0,0,,1,90
2783,1004.508,16.7418,1758023648,5,0.74,3.7,0,0,0,,1,90
2784,1004.903,16.74838333,1758023649,5,0.73,3.65,0,0,0,,1,90
2785,1005.308,16.75513333,1758023649,5,0.73,3.65,0,0,0,,1,90
2786,1005.707,16.76178333,1758023649,5,0.73,3.65,0,0,0,,1,90
2787,1006.105,16.76841667,1758023650,5,0.72,3.6,0,0,0,,1,90
2788,1006.507,16.77511667,1758023650,5,0.73,3.65,0,0,0,,1,90
2789,1006.904,16.78173333,1758023651,5,0.73,3.65,0,0,0,,1,90
2790,1007.308,16.78846667,1758023651,5,0.73,3.65,0,0,0,,1,90
2791,1007.704,16.79506667,1758023651,5,0.73,3.65,0,0,0,,1,90
2792,1008.105,16.80175,1758023652,5,0.57,2.85,0,0,0,,1,90
2793,1008.507,16.80845,1758023652,5,0.6,3,0,0,0,,1,90
2794,1008.908,16.81513333,1758023653,5,0.57,2.85,0,0,0,,1,90
2795,1009.308,16.8218,1758023653,5,0.56,2.8,0,0,0,,1,90
2796,1009.707,16.82845,1758023653,5,0.56,2.8,0,0,0,,1,90
2797,1010.108,16.83513333,1758023654,5,0.56,2.8,0,0,0,,1,90
2798,1010.505,16.84175,1758023654,5,0.56,2.8,0,0,0,,1,90
2799,1010.903,16.84838333,1758023655,5,0.56,2.8,0,0,0,,1,90
2800,1011.303,16.85505,1758023655,5,0.56,2.8,0,0,0,,1,90
2801,1011.703,16.86171667,1758023655,5,0.61,3.05,0,0,0,,1,90
2802,1012.106,16.86843333,1758023656,5,0.56,2.8,0,0,0,,1,90
2803,1012.504,16.87506667,1758023656,5,0.56,2.8,0,0,0,,1,90
2804,1012.907,16.88178333,1758023657,5,0.56,2.8,0,0,0,,1,90
2805,1013.305,16.88841667,1758023657,5,0.56,2.8,0,0,0,,1,90
2806,1013.703,16.89505,1758023657,5,0.56,2.8,0,0,0,,1,90
2807,1014.108,16.9018,1758023658,5,0.56,2.8,0,0,0,,1,90
2808,1014.505,16.90841667,1758023658,5,0.56,2.8,0,0,0,,1,90
2809,1014.903,16.91505,1758023659,5,0.56,2.8,0,0,0,,1,90
2810,1015.306,16.92176667,1758023659,5,0.56,2.8,0,0,0,,1,90
2811,1015.708,16.92846667,1758023659,5,0.55,2.75,0,0,0,,1,90
2812,1016.104,16.93506667,1758023660,5,0.56,2.8,0,0,0,,1,90
2813,1016.505,16.94175,1758023660,5,0.56,2.8,0,0,0,,1,90
2814,1016.904,16.9484,1758023661,5,0.55,2.75,0,0,0,,1,90
2815,1017.305,16.95508333,1758023661,5,0.56,2.8,0,0,0,,1,90
2816,1017.704,16.96173333,1758023661,5,0.56,2.8,0,0,0,,1,90
2817,1018.106,16.96843333,1758023662,5,0.55,2.75,0,0,0,,1,90
2818,1018.508,16.97513333,1758023662,5,0.55,2.75,0,0,0,,1,90
2819,1018.904,16.98173333,1758023663,5,0.58,2.9,0,0,0,,1,90
2820,1019.307,16.98845,1758023663,5,0.55,2.75,0,0,0,,1,90
2821,1019.705,16.99508333,1758023663,5,0.55,2.75,0,0,0,,1,90
2822,1020.108,17.0018,1758023664,5,0.55,2.75,0,0,0,,1,90
2823,1020.506,17.00843333,1758023664,5,0.55,2.75,0,0,0,,1,90
2824,1020.906,17.0151,1758023665,5,0.55,2.75,0,0,0,,1,90
2825,1021.304,17.02173333,1758023665,5,0.55,2.75,0,0,0,,1,90
2826,1021.707,17.02845,1758023665,5,0.55,2.75,0,0,0,,1,90
2827,1022.107,17.03511667,1758023666,5,0.55,2.75,0,0,0,,1,90
2828,1022.506,17.04176667,1758023666,5,0.55,2.75,0,0,0,,1,90
2829,1022.908,17.04846667,1758023667,5,0.79,3.95,0,0,0,,1,90
2830,1023.304,17.05506667,1758023667,5,1.04,5.2,0,0,0,,1,90
2831,1023.706,17.06176667,1758023667,5,1.03,5.15,0,0,0,,1,90
2832,1024.107,17.06845,1758023668,5,0.99,4.95,0,0,0,,1,90
2833,1024.504,17.07506667,1758023668,5,1.02,5.1,0,0,0,,1,90
2834,1024.907,17.08178333,1758023669,5,0.99,4.95,0,0,0,,1,90
2835,1025.308,17.08846667,1758023669,5,1.06,5.3,0,0,0,,1,90
2836,1025.707,17.09511667,1758023669,5,1.03,5.15,0,0,0,,1,90
2837,1026.108,17.1018,1758023670,5,1,5,0,0,0,,1,90
2838,1026.504,17.1084,1758023670,5,1.02,5.3,0,0,0,,1,90
2839,1026.906,17.1151,1758023671,5,0.98,4.9,0,0,0,,1,90
2840,1027.304,17.12173333,1758023671,5,1.06,5.3,0,0,0,,1,90
2841,1027.705,17.12841667,1758023671,5,1.09,5.45,0,0,0,,1,90
2842,1028.106,17.1351,1758023672,5,1.03,5.15,0,0,0,,1,90
2843,1028.506,17.14176667,1758023672,5,1.06,5.3,0,0,0,,1,90
2844,1028.903,17.14838333,1758023673,5,1.05,5.25,0,0,0,,1,90
2845,1029.305,17.15508333,1758023673,5,1,5,0,0,0,,1,90
2846,1029.703,17.16171667,1758023673,5,1.05,5.25,0,0,0,,1,90
2847,1030.106,17.16843333,1758023674,5,1,5,0,0,0,,1,90
2848,1030.503,17.17505,1758023674,5,1.06,5.3,0,0,0,,1,90
2849,1030.904,17.18173333,1758023675,5,1.04,5.2,0,0,0,,1,90
2850,1031.305,17.18841667,1758023675,5,1.05,5.25,0,0,0,,1,90
2851,1031.706,17.1951,1758023676,5,1.04,5.2,0,0,0,,1,90
2852,1032.104,17.20173333,1758023676,5,1.03,5.15,0,0,0,,1,90
2853,1032.508,17.20846667,1758023676,5,1.05,5.25,0,0,0,,1,90
2854,1032.907,17.21511667,1758023677,5,1,5,0,0,0,,1,90
2855,1033.304,17.22173333,1758023677,5,1.01,5.05,0,0,0,,1,90
2856,1033.707,17.22845,1758023677,5,1.08,5.4,0,0,0,,1,90
2857,1034.105,17.23508333,1758023678,5,1.07,5.35,0,0,0,,1,90
2858,1034.505,17.24175,1758023678,5,1.06,5.3,0,0,0,,1,90
2859,1034.906,17.24843333,1758023679,5,1.01,5.05,0,0,0,,1,90
2860,1035.308,17.25513333,1758023679,5,1,5,0,0,0,,1,90
2861,1035.708,17.2618,1758023679,5,1.08,5.4,0,0,0,,1,90
2862,1036.107,17.26845,1758023680,5,1.03,5.15,0,0,0,,1,90
2863,1036.504,17.27506667,1758023680,5,1.04,5.2,0,0,0,,1,90
2864,1036.908,17.2818,1758023681,5,1.07,5.35,0,0,0,,1,90
2865,1037.308,17.28846667,1758023681,5,1.02,5.1,0,0,0,,1,90
2866,1037.705,17.29508333,1758023681,5,1.03,5.15,0,0,0,,1,90
2867,1038.104,17.30173333,1758023682,5,1.07,5.35,0,0,0,,1,90
2868,1038.508,17.30846667,1758023682,5,1.03,5.15,0,0,0,,1,90
2869,1038.906,17.3151,1758023683,5,1.04,5.2,0,0,0,,1,90
2870,1039.308,17.3218,1758023683,5,1.09,5.45,0,0,0,,1,90
2871,1039.707,17.32845,1758023683,5,1.05,5.25,0,0,0,,1,90
2872,1040.108,17.33513333,1758023684,5,1.04,5.2,0,0,0,,1,90
2873,1040.507,17.34178333,1758023684,5,1,5,0,0,0,,1,90
2874,1040.904,17.3484,1758023685,5,1.03,5.15,0,0,0,,1,90
2875,1041.307,17.35511667,1758023685,5,1.02,5.1,0,0,0,,1,90
2876,1041.708,17.3618,1758023685,5,1.01,5.05,0,0,0,,1,90
2877,1042.105,17.36841667,1758023686,5,1.09,5.45,0,0,0,,1,90
2878,1042.504,17.37506667,1758023686,5,1.02,5.1,0,0,0,,1,90
2879,1042.906,17.38176667,1758023687,5,1.09,5.45,0,0,0,,1,90
2880,1043.308,17.38846667,1758023687,5,1.07,5.35,0,0,0,,1,90
2881,1043.708,17.39513333,1758023687,5,1.02,5.1,0,0,0,,1,90
2882,1044.108,17.4018,1758023688,5,1.09,5.45,0,0,0,,1,90
2883,1044.506,17.40843333,1758023688,5,1.09,5.45,0,0,0,,1,90
2884,1044.906,17.4151,1758023689,5,1.1,5.5,0,0,0,,1,90
2885,1045.304,17.42173333,1758023689,5,1.08,5.4,0,0,0,,1,90
2886,1045.707,17.42845,1758023689,5,1.06,5.3,0,0,0,,1,90
2887,1046.108,17.43513333,1758023690,5,1.08,5.4,0,0,0,,1,90
2888,1046.505,17.44175,1758023690,5,1.03,5.15,0,0,0,,1,90
2889,1046.904,17.4484,1758023691,5,1.02,5.1,0,0,0,,1,90
2890,1047.308,17.45513333,1758023691,5,1.1,5.5,0,0,0,,1,90
2891,1047.705,17.46175,1758023691,5,1.03,5.15,0,0,0,,1,90
2892,1048.108,17.46846667,1758023692,5,1.1,5.5,0,0,0,,1,90
2893,1048.505,17.47508333,1758023692,5,1.05,5.25,0,0,0,,1,90
2894,1048.905,17.48175,1758023693,5,1.02,5.1,0,0,0,,1,90
2895,1049.304,17.4884,1758023693,5,1.06,5.3,0,0,0,,1,90
2896,1049.704,17.49506667,1758023694,5,1.09,5.45,0,0,0,,1,90
2897,1050.108,17.5018,1758023694,5,1.07,5.35,0,0,0,,1,90
2898,1050.508,17.50846667,1758023694,5,1.1,5.5,0,0,0,,1,90
2899,1050.904,17.51506667,1758023695,5,1.06,5.3,0,0,0,,1,90
2900,1051.306,17.52176667,1758023695,5,1.07,5.35,0,0,0,,1,90
2901,1051.706,17.52843333,1758023695,5,1.05,5.25,0,0,0,,1,90
2902,1052.108,17.53513333,1758023696,5,1.02,5.1,0,0,0,,1,90
2903,1052.503,17.54171667,1758023696,5,1.09,5.45,0,0,0,,1,90
2904,1052.904,17.5484,1758023697,5,1.05,5.25,0,0,0,,1,90
2905,1053.307,17.55511667,1758023697,5,1.11,5.55,0,0,0,,1,90
2906,1053.705,17.56175,1758023697,5,1.09,5.45,0,0,0,,1,90
2907,1054.103,17.56838333,1758023698,5,1.04,5.2,0,0,0,,1,90
2908,1054.504,17.57506667,1758023698,5,1.04,5.2,0,0,0,,1,90
2909,1054.907,17.58178333,1758023699,5,1.09,5.45,0,0,0,,1,90
2910,1055.308,17.58846667,1758023699,5,1.06,5.3,0,0,0,,1,90
2911,1055.707,17.59511667,1758023699,5,1.11,5.55,0,0,0,,1,90
2912,1056.103,17.60171667,1758023700,5,1.04,5.2,0,0,0,,1,90
2913,1056.508,17.60846667,1758023700,5,1.12,5.6,0,0,0,,1,90
2914,1056.908,17.61513333,1758023701,5,1.06,5.3,0,0,0,,1,90
2915,1057.304,17.62173333,1758023701,5,1.03,5.15,0,0,0,,1,90
2916,1057.707,17.62845,1758023702,5,1.09,5.45,0,0,0,,1,90
2917,1058.108,17.63513333,1758023702,5,1.05,5.25,0,0,0,,1,90
2918,1058.504,17.64173333,1758023702,5,1.09,5.45,0,0,0,,1,90
2919,1058.905,17.64841667,1758023703,5,1.09,5.45,0,0,0,,1,90
2920,1059.304,17.65506667,1758023703,5,1.05,5.25,0,0,0,,1,90
2921,1059.705,17.66175,1758023703,5,1.03,5.15,0,0,0,,1,90
2922,1060.107,17.66845,1758023704,5,1.09,5.45,0,0,0,,1,90
2923,1060.507,17.67511667,1758023704,5,1.04,5.2,0,0,0,,1,90
2924,1060.908,17.6818,1758023705,5,1.11,5.55,0,0,0,,1,90
2925,1061.308,17.68846667,1758023705,5,1.07,5.35,0,0,0,,1,90
2926,1061.705,17.69508333,1758023705,5,1.02,5.1,0,0,0,,1,90
2927,1062.107,17.70178333,1758023706,5,1.08,5.4,0,0,0,,1,90
2928,1062.508,17.70846667,1758023706,5,1.06,5.3,0,0,0,,1,90
2929,1062.903,17.71505,1758023707,5,1.08,5.4,0,0,0,,1,90
2930,1063.308,17.7218,1758023707,5,1.1,5.5,0,0,0,,1,90
2931,1063.706,17.72843333,1758023707,5,1.03,5.15,0,0,0,,1,90
2932,1064.106,17.7351,1758023708,5,1.03,5.15,0,0,0,,1,90
2933,1064.508,17.7418,1758023708,5,1.09,5.45,0,0,0,,1,90
2934,1064.906,17.74843333,1758023709,5,1.07,5.35,0,0,0,,1,90
2935,1065.306,17.7551,1758023709,5,1.09,5.45,0,0,0,,1,90
2936,1065.704,17.76173333,1758023709,5,1.08,5.4,0,0,0,,1,90
2937,1066.104,17.7684,1758023710,5,1.03,5.15,0,0,0,,1,90
2938,1066.508,17.77513333,1758023710,5,1.04,5.2,0,0,0,,1,90
2939,1066.906,17.78176667,1758023711,5,1.09,5.45,0,0,0,,1,90
2940,1067.304,17.7884,1758023711,5,1.08,5.4,0,0,0,,1,90
2941,1067.707,17.79511667,1758023711,5,1.04,5.2,0,0,0,,1,90
2942,1068.107,17.80178333,1758023712,5,1.07,5.35,0,0,0,,1,90
2943,1068.506,17.80843333,1758023712,5,1.04,5.2,0,0,0,,1,90
2944,1068.906,17.8151,1758023713,5,1.08,5.4,0,0,0,,1,90
2945,1069.303,17.82171667,1758023713,5,1.05,5.25,0,0,0,,1,90
2946,1069.707,17.82845,1758023713,5,1.07,5.35,0,0,0,,1,90
2947,1070.108,17.83513333,1758023714,5,1.08,5.4,0,0,0,,1,90
2948,1070.508,17.8418,1758023714,5,1.06,5.3,0,0,0,,1,90
2949,1070.908,17.84846667,1758023715,5,1.08,5.4,0,0,0,,1,90
2950,1071.305,17.85508333,1758023715,5,1.07,5.35,0,0,0,,1,90
2951,1071.705,17.86175,1758023715,5,1.05,5.25,0,0,0,,1,90
2952,1072.108,17.86846667,1758023716,5,1.09,5.45,0,0,0,,1,90
2953,1072.508,17.87513333,1758023716,5,1.11,5.55,0,0,0,,1,90
2954,1072.904,17.88173333,1758023717,5,1.04,5.2,0,0,0,,1,90
2955,1073.304,17.8884,1758023717,5,1.08,5.4,0,0,0,,1,90
2956,1073.707,17.89511667,1758023717,5,1.03,5.15,0,0,0,,1,90
2957,1074.106,17.90176667,1758023718,5,1.06,5.3,0,0,0,,1,90
2958,1074.506,17.90843333,1758023718,5,1.09,5.45,0,0,0,,1,90
2959,1074.904,17.91506667,1758023719,5,1.05,5.25,0,0,0,,1,90
2960,1075.304,17.92173333,1758023719,5,1.07,5.35,0,0,0,,1,90
2961,1075.707,17.92845,1758023720,5,1.1,5.5,0,0,0,,1,90
2962,1076.108,17.93513333,1758023720,5,1.03,5.15,0,0,0,,1,90
2963,1076.504,17.94173333,1758023720,5,1.1,5.5,0,0,0,,1,90
2964,1076.908,17.94846667,1758023721,5,1.1,5.5,0,0,0,,1,90
2965,1077.307,17.95511667,1758023721,5,1.05,5.25,0,0,0,,1,90
2966,1077.708,17.9618,1758023721,5,1.07,5.35,0,0,0,,1,90
