"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
197,59.139,0.98565,1758022702.917,5,0.52,2.6,0,0,0
198,59.439,0.99065,1758022703.216,5,0.52,2.6,0,0,0
199,59.739,0.99565,1758022703.518,5,0.52,2.6,0,0,0
200,60.037,1.0006166667,1758022703.816,5,0.52,2.6,0,0,0
201,60.339,1.00565,1758022704.12,5,0.52,2.6,0,0,0
202,60.639,1.01065,1758022704.41,5,0.52,2.6,0,0,0
203,60.939,1.01565,1758022704.719,5,0.52,2.6,0,0,0
204,61.239,1.02065,1758022705.018,5,0.52,2.6,0,0,0
205,61.537,1.0256166667,1758022705.317,5,0.52,2.6,0,0,0
206,61.838,1.0306333333,1758022705.618,5,0.52,2.6,0,0,0
207,62.137,1.0356166667,1758022705.916,5,0.52,2.6,0,0,0
208,62.439,1.04065,1758022706.218,5,0.55,2.75,0,0,0
209,62.738,1.0456333333,1758022706.512,5,0.55,2.75,0,0,0
210,63.036,1.0506,1758022706.814,5,0.52,2.6,0,0,0
211,63.337,1.0556166667,1758022707.115,5,0.52,2.6,0,0,0
212,63.639,1.06065,1758022707.425,5,0.52,2.6,0,0,0
213,63.936,1.0656,1758022707.719,5,0.52,2.6,0,0,0
214,64.239,1.07065,1758022708.022,5,0.52,2.6,0,0,0
215,64.538,1.0756333333,1758022708.315,5,0.52,2.6,0,0,0
216,64.837,1.0806166667,1758022708.613,5,0.52,2.6,0,0,0
217,65.139,1.08565,1758022708.919,5,0.52,2.6,0,0,0
218,65.438,1.0906333333,1758022709.216,5,0.52,2.6,0,0,0
219,65.738,1.0956333333,1758022709.516,5,0.52,2.6,0,0,0
220,66.035,1.1005833333,1758022709.813,5,0.52,2.6,0,0,0
221,66.335,1.1055833333,1758022710.114,5,0.52,2.6,0,0,0
222,66.636,1.1106,1758022710.417,5,0.52,2.6,0,0,0
223,66.939,1.11565,1758022710.733,5,0.52,2.6,0,0,0
224,67.236,1.1206,1758022711.012,5,0.52,2.6,0,0,0
225,67.538,1.1256333333,1758022711.315,5,0.52,2.6,0,0,0
226,67.839,1.13065,1758022711.621,5,0.52,2.6,0,0,0
227,68.139,1.13565,1758022711.917,5,0.52,2.6,0,0,0
228,68.438,1.1406333333,1758022712.216,5,0.52,2.6,0,0,0
229,68.736,1.1456,1758022712.513,5,0.52,2.6,0,0,0
230,69.039,1.15065,1758022712.818,5,0.52,2.6,0,0,0
231,69.335,1.1555833333,1758022713.119,5,0.52,2.6,0,0,0
232,69.639,1.16065,1758022713.417,5,0.52,2.6,0,0,0
233,69.936,1.1656,1758022713.718,5,0.52,2.6,0,0,0
234,70.237,1.1706166667,1758022714.016,5,0.52,2.6,0,0,0
235,70.535,1.1755833333,1758022714.318,5,0.52,2.6,0,0,0
236,70.836,1.1806,1758022714.618,5,0.52,2.6,0,0,0
237,71.135,1.1855833333,1758022714.912,5,0.52,2.6,0,0,0
238,71.436,1.1906,1758022715.229,5,0.52,2.6,0,0,0
239,71.735,1.1955833333,1758022715.513,5,0.52,2.6,0,0,0
240,72.038,1.2006333333,1758022715.819,5,0.52,2.6,0,0,0
241,72.339,1.20565,1758022716.118,5,0.52,2.6,0,0,0
242,72.636,1.2106,1758022716.414,5,0.52,2.6,0,0,0
243,72.935,1.2155833333,1758022716.712,5,0.52,2.6,0,0,0
244,73.237,1.2206166667,1758022717.015,5,0.52,2.6,0,0,0
245,73.539,1.22565,1758022717.31,5,0.52,2.6,0,0,0
246,73.838,1.2306333333,1758022717.62,5,0.52,2.6,0,0,0
247,74.137,1.2356166667,1758022717.917,5,0.56,2.8,0,0,0
248,74.439,1.24065,1758022718.217,5,0.52,2.6,0,0,0
249,74.736,1.2456,1758022718.513,5,0.52,2.6,0,0,0
250,75.036,1.2506,1758022718.816,5,0.52,2.6,0,0,0
251,75.335,1.2555833333,1758022719.121,5,0.52,2.6,0,0,0
252,75.638,1.2606333333,1758022719.421,5,0.52,2.6,0,0,0
253,75.939,1.26565,1758022719.715,5,0.52,2.6,0,0,0
254,76.235,1.2705833333,1758022720.012,5,0.52,2.6,0,0,0
