Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),ts,PowerSmooth,SegmentIndex,LoadLabel
2025-09-16T11:08:12.229,0.879193,0.893,0.78512,0.100003,199.321457,08:12.2,0.7853351,3,75
2025-09-16T11:08:12.329,0.879462,0.893,0.785359,0.099998,199.399992,08:12.3,0.78570355,3,75
2025-09-16T11:08:12.430,0.879193,0.893,0.78512,0.1,199.478504,08:12.4,0.7864526,3,75
2025-09-16T11:08:12.529,0.879462,0.88407,0.777506,0.100001,199.556255,08:12.5,0.7872016500000001,3,75
2025-09-16T11:08:12.629,0.879193,0.893,0.78512,0.1,199.634767,08:12.6,0.7879507,3,75
2025-09-16T11:08:12.729,0.878925,0.90193,0.792728,0.1,199.71404,08:12.7,0.7887117,3,75
2025-09-16T11:08:12.829,0.879193,0.90193,0.792971,0.100001,199.793337,08:12.8,0.7894726999999999,3,75
2025-09-16T11:08:12.929,0.879462,0.90193,0.793213,0.100003,199.872661,08:12.9,0.78984135,3,75
2025-09-16T11:08:13.029,0.879999,0.91086,0.801556,0.099997,199.952814,08:13.0,0.79021,3,75
2025-09-16T11:08:13.129,0.878656,1.90209,1.671283,0.099999,200.11994,08:13.1,0.7901980500000001,3,75
2025-09-16T11:08:13.229,0.809621,1.08053,0.874819,0.100002,200.207424,08:13.2,0.7901861,3,75
2025-09-16T11:08:13.329,0.809621,0.73226,0.592853,0.100008,200.266714,08:13.3,0.7897937500000001,3,75
2025-09-16T11:08:13.433,0.879193,0.893,0.78512,0.099991,200.345219,08:13.4,0.7890208,3,75
2025-09-16T11:08:13.529,0.879193,0.893,0.78512,0.1,200.423731,08:13.5,0.7882478500000001,3,75
2025-09-16T11:08:13.629,0.878656,0.893,0.78464,0.099999,200.502194,08:13.6,0.7874749,3,75
2025-09-16T11:08:13.729,0.878925,0.893,0.78488,0.099999,200.580681,08:13.7,0.7867139000000001,3,75
2025-09-16T11:08:13.829,0.879193,0.90193,0.792971,0.100001,200.659979,08:13.8,0.7859648500000002,3,75
2025-09-16T11:08:13.929,0.879462,0.893,0.785359,0.100001,200.738516,08:13.9,0.7855962000000001,3,75
2025-09-16T11:08:14.029,0.879193,0.90193,0.792971,0.1,200.817813,08:14.0,0.78522755,3,75
2025-09-16T11:08:14.129,0.878656,0.893,0.78464,0.099999,200.896277,08:14.1,0.7856201,3,75
2025-09-16T11:08:14.229,0.879193,0.893,0.78512,0.1,200.974788,08:14.2,0.7860126500000001,3,75
2025-09-16T11:08:14.329,0.878925,0.88407,0.777031,0.1,201.052492,08:14.3,0.78680985,3,75
2025-09-16T11:08:14.429,0.879462,0.90193,0.793213,0.1,201.131813,08:14.4,0.78760705,3,75
2025-09-16T11:08:14.530,0.879462,0.893,0.785359,0.099999,201.210348,08:14.5,0.7884042499999999,3,75
2025-09-16T11:08:14.629,0.879193,0.90193,0.792971,0.100001,201.289646,08:14.6,0.7888087500000001,3,75
2025-09-16T11:08:14.729,0.879462,0.88407,0.777506,0.100001,201.367397,08:14.7,0.7895939999999999,3,75
2025-09-16T11:08:14.829,0.878925,0.91086,0.800577,0.1,201.447455,08:14.8,0.7899986999999999,3,75
2025-09-16T11:08:14.929,0.879193,1.63419,1.436769,0.099999,201.59113,08:14.9,0.7904154,3,75
2025-09-16T11:08:15.029,0.879462,1.62526,1.429354,0.1,201.734066,08:15.0,0.7904514,3,75
2025-09-16T11:08:15.129,0.879462,2.30394,2.026227,0.100001,201.93669,08:15.1,0.7901068,3,75
2025-09-16T11:08:15.229,0.878925,0.893,0.78488,0.100002,202.015179,08:15.2,0.7897622,3,75
2025-09-16T11:08:15.329,0.878925,0.893,0.78488,0.099998,202.093666,08:15.3,0.7890249,3,75
2025-09-16T11:08:15.429,0.879999,0.88407,0.777981,0.099999,202.171463,08:15.4,0.7886683,3,75
2025-09-16T11:08:15.530,0.879462,0.90193,0.793213,0.1,202.250785,08:15.5,0.8098665,3,75
2025-09-16T11:08:15.629,0.879731,0.893,0.785599,0.1,202.329345,08:15.6,0.8553914500000002,3,75
2025-09-16T11:08:15.729,0.879999,0.893,0.785839,0.100001,202.407929,08:15.7,0.9021511500000001,3,75
2025-09-16T11:08:15.829,0.879193,0.893,0.78512,0.099999,202.486441,08:15.8,0.9492794499999999,3,75
2025-09-16T11:08:15.929,0.879193,1.44666,1.271894,0.100001,202.613631,08:15.9,1.0143717,3,75
2025-09-16T11:08:16.029,0.878656,1.91995,1.686976,0.1,202.782328,08:16.0,1.10059875,3,75
2025-09-16T11:08:16.129,0.879193,2.08962,1.83718,0.099998,202.966043,08:16.1,1.1868258,3,75
2025-09-16T11:08:16.229,0.879193,1.38415,1.216935,0.100001,203.087738,08:16.2,1.2605425000000001,3,75
2025-09-16T11:08:16.329,0.878925,1.83065,1.609003,0.1,203.248638,08:16.3,1.3244482,3,75
2025-09-16T11:08:16.429,0.878925,2.04497,1.797374,0.099999,203.428374,08:16.4,1.3883439499999999,3,75
2025-09-16T11:08:16.530,0.879999,1.41987,1.249484,0.100001,203.553323,08:16.5,1.4294856,3,75
2025-09-16T11:08:16.629,0.878656,1.40201,1.231885,0.099999,203.676511,08:16.6,1.4466932000000001,3,75
2025-09-16T11:08:16.729,0.879462,2.59863,2.285396,0.1,203.905051,08:16.7,1.46305825,3,75
2025-09-16T11:08:16.829,0.879731,2.08069,1.830447,0.1,204.088096,08:16.8,1.4794232999999999,3,75
2025-09-16T11:08:16.929,0.879462,1.59847,1.405793,0.100037,204.228727,08:16.9,1.4770275,3,75
2025-09-16T11:08:17.029,0.879193,1.63419,1.436769,0.099964,204.372352,08:17.0,1.4531573500000001,3,75
2025-09-16T11:08:17.129,0.878925,1.6074,1.412783,0.1,204.51363,08:17.1,1.3990141999999999,3,75
2025-09-16T11:08:17.229,0.878656,1.61633,1.420198,0.100003,204.655654,08:17.2,1.3263908,3,75
2025-09-16T11:08:17.329,0.879193,0.90193,0.792971,0.099997,204.734949,08:17.3,1.2632103000000001,3,75
2025-09-16T11:08:17.429,0.878925,1.6967,1.491271,0.100001,204.884077,08:17.4,1.19965905,3,75
2025-09-16T11:08:17.529,0.878925,1.62526,1.428481,0.099999,205.026923,08:17.5,1.1372828499999998,3,75
2025-09-16T11:08:17.630,0.878656,0.91086,0.800333,0.1,205.106957,08:17.6,1.0748824,3,75
2025-09-16T11:08:17.729,0.878656,0.90193,0.792486,0.100001,205.186206,08:17.7,1.0113287499999999,3,75
2025-09-16T11:08:17.829,0.879193,0.893,0.78512,0.1,205.264718,08:17.8,0.9477751000000001,3,75
2025-09-16T11:08:17.929,0.878656,0.90193,0.792486,0.1,205.343967,08:17.9,0.88500635,3,75
2025-09-16T11:08:18.029,0.879193,0.90193,0.792971,0.099999,205.423263,08:18.0,0.8233504,3,75
2025-09-16T11:08:18.129,0.878656,0.893,0.78464,0.099999,205.501727,08:18.1,0.7919917,3,75
2025-09-16T11:08:18.229,0.879193,0.90193,0.792971,0.100001,205.581025,08:18.2,0.8136069499999999,3,75
2025-09-16T11:08:18.329,0.878925,0.893,0.78488,0.099998,205.659511,08:18.3,0.86028795,3,75
2025-09-16T11:08:18.433,0.809621,0.74119,0.600083,0.100001,205.71952,08:18.4,0.91517,3,75
2025-09-16T11:08:18.529,0.809352,0.73226,0.592656,0.100002,205.778787,08:18.5,0.9759553500000001,3,75
2025-09-16T11:08:18.630,0.809621,1.58954,1.286924,0.099999,205.907478,08:18.6,1.0442662999999999,3,75
2025-09-16T11:08:18.729,0.878656,2.33073,2.04791,0.099999,206.112267,08:18.7,1.1259684,3,75
2025-09-16T11:08:18.829,0.879193,1.40201,1.232638,0.1,206.235531,08:18.8,1.2194473,3,75
2025-09-16T11:08:18.929,0.878656,1.58954,1.396659,0.100002,206.3752,08:18.9,1.3011494,3,75
2025-09-16T11:08:19.029,0.878925,2.04497,1.797374,0.099998,206.554934,08:19.0,1.38245895,3,75
2025-09-16T11:08:19.129,0.879193,1.75921,1.546686,0.099999,206.709602,08:19.1,1.46374425,3,75
2025-09-16T11:08:19.229,0.878656,1.59847,1.404505,0.100003,206.850057,08:19.2,1.51002335,3,75
2025-09-16T11:08:19.329,0.879193,2.02711,1.782222,0.099997,207.028274,08:19.3,1.51586475,3,75
2025-09-16T11:08:19.429,0.879462,1.89316,1.664962,0.099999,207.194769,08:19.4,1.5045379,3,75
2025-09-16T11:08:19.529,0.879193,2.03604,1.790073,0.1,207.373776,08:19.5,1.4653863,3,75
2025-09-16T11:08:19.629,0.878656,2.06283,1.812518,0.1,207.555028,08:19.6,1.3974797,3,75
2025-09-16T11:08:19.730,0.879462,1.39308,1.225161,0.100001,207.677545,08:19.7,1.31617015,4,100
2025-09-16T11:08:19.829,0.878656,1.40201,1.231885,0.099999,207.800733,08:19.8,1.2230595499999999,4,100
2025-09-16T11:08:19.929,0.879193,0.90193,0.792971,0.1,207.88003,08:19.9,1.14172575,4,100
2025-09-16T11:08:20.029,0.878656,0.893,0.78464,0.100002,207.958495,08:20.0,1.06039195,4,100
2025-09-16T11:08:20.129,0.878925,0.893,0.78488,0.100001,208.036984,08:20.1,0.97868985,4,100
2025-09-16T11:08:20.229,0.879193,0.893,0.78512,0.099999,208.115495,08:20.2,0.9103788999999999,4,100
2025-09-16T11:08:20.329,0.878656,0.90193,0.792486,0.100001,208.194744,08:20.3,0.857808,4,100
2025-09-16T11:08:20.429,0.878387,0.91086,0.800088,0.099999,208.274752,08:20.4,0.8142285499999999,4,100
2025-09-16T11:08:20.529,0.879193,0.893,0.78512,0.1,208.353264,08:20.5,0.7926311500000001,4,100
2025-09-16T11:08:20.629,0.878656,0.90193,0.792486,0.1,208.432513,08:20.6,0.79225105,4,100
2025-09-16T11:08:20.729,0.879462,0.90193,0.793213,0.1,208.511833,08:20.7,0.79225105,4,100
2025-09-16T11:08:20.830,0.879193,0.90193,0.792971,0.1,208.59113,08:20.8,0.7922753,4,100
2025-09-16T11:08:20.929,0.878656,0.88407,0.776793,0.100038,208.66884,08:20.9,0.7922995499999999,4,100
2025-09-16T11:08:21.029,0.878925,0.91086,0.800577,0.099964,208.748868,08:21.0,0.7923359,4,100
2025-09-16T11:08:21.129,0.878656,0.90193,0.792486,0.099998,208.828116,08:21.1,0.7931450999999999,4,100
2025-09-16T11:08:21.229,0.879193,0.91086,0.800822,0.1,208.908198,08:21.2,0.7935982499999998,4,100
2025-09-16T11:08:21.329,0.879462,0.90193,0.793213,0.1,208.987519,08:21.3,0.7960148,4,100
2025-09-16T11:08:21.429,0.879193,0.88407,0.777268,0.099999,209.065245,08:21.4,0.8089752499999999,4,100
2025-09-16T11:08:21.529,0.879193,0.893,0.78512,0.100002,209.143758,08:21.5,0.8513069,4,100
2025-09-16T11:08:21.629,0.879193,0.88407,0.777268,0.099999,209.221484,08:21.6,0.9070528999999998,4,100
2025-09-16T11:08:21.729,0.878925,1.61633,1.420632,0.1,209.363547,08:21.7,0.9698650000000001,4,100
2025-09-16T11:08:21.829,0.879193,1.61633,1.421067,0.1,209.505653,08:21.8,1.0330914,4,100
2025-09-16T11:08:21.929,0.879193,1.62526,1.428918,0.1,209.648545,08:21.9,1.0963178,4,100
2025-09-16T11:08:22.029,0.878925,2.3218,2.040687,0.100001,209.852615,08:22.0,1.1591179,4,100
2025-09-16T11:08:22.129,0.879462,0.94658,0.832481,0.1,209.935863,08:22.1,1.22504645,4,100
2025-09-16T11:08:22.229,0.878656,1.15197,1.012185,0.1,210.037081,08:22.2,1.2909627499999998,4,100
2025-09-16T11:08:22.329,0.879999,2.20571,1.941023,0.100001,210.231185,08:22.3,1.36870265,4,100
2025-09-16T11:08:22.429,0.879193,1.45559,1.279745,0.1,210.35916,08:22.4,1.4444852000000001,4,100
2025-09-16T11:08:22.529,0.879999,1.91995,1.689554,0.099999,210.528113,08:22.5,1.4908602,4,100
2025-09-16T11:08:22.629,0.879193,1.70563,1.499578,0.1,210.678072,08:22.6,1.5238572000000001,4,100
2025-09-16T11:08:22.729,0.878925,1.6074,1.412783,0.100002,210.819352,08:22.7,1.54034085,4,100
2025-09-16T11:08:22.829,0.879193,1.47345,1.295447,0.099999,210.948896,08:22.8,1.56585745,4,100
2025-09-16T11:08:22.930,0.879462,1.91995,1.688523,0.100001,211.11775,08:22.9,1.59137405,4,100
2025-09-16T11:08:23.029,0.879193,2.06283,1.813626,0.099999,211.29911,08:23.0,1.61730485,4,100
2025-09-16T11:08:23.129,0.879193,2.33966,2.057013,0.1,211.504812,08:23.1,1.6298400499999999,4,100
2025-09-16T11:08:23.229,0.878925,1.90209,1.671794,0.1,211.671991,08:23.2,1.63177935,4,100
2025-09-16T11:08:23.329,0.879193,2.07176,1.821478,0.099999,211.854138,08:23.3,1.6160504500000001,4,100
2025-09-16T11:08:23.429,0.879462,1.38415,1.217307,0.1,211.975869,08:23.4,1.5893777,4,100
2025-09-16T11:08:23.529,0.879462,1.39308,1.225161,0.099999,212.098384,08:23.5,1.5579726500000002,4,100
2025-09-16T11:08:23.629,0.879193,2.61649,2.3004,0.1,212.328424,08:23.6,1.5312999,4,100
2025-09-16T11:08:23.729,0.809621,1.31271,1.062797,0.100001,212.434704,08:23.7,1.5164074500000002,4,100
2025-09-16T11:08:23.829,0.879462,1.6074,1.413647,0.1,212.576069,08:23.8,1.49206775,4,100
2025-09-16T11:08:23.929,0.878925,1.6967,1.491271,0.100002,212.725198,08:23.9,1.4700618,4,100
2025-09-16T11:08:24.030,0.878925,1.66098,1.459876,0.1,212.871186,08:24.0,1.4496255999999998,4,100
2025-09-16T11:08:24.129,0.879193,1.41987,1.24834,0.100001,212.996021,08:24.1,1.43748225,4,100
2025-09-16T11:08:24.229,0.879193,1.6074,1.413215,0.099998,213.13734,08:24.2,1.43360175,4,100
2025-09-16T11:08:24.329,0.879193,1.50024,1.319001,0.1,213.26924,08:24.3,1.43360245,4,100
2025-09-16T11:08:24.429,0.879193,2.25036,1.978501,0.1,213.467089,08:24.4,1.44849815,4,100
2025-09-16T11:08:24.529,0.879193,1.66098,1.460322,0.1,213.613122,08:24.5,1.48660445,4,100
2025-09-16T11:08:24.629,0.879193,2.25929,1.986353,0.1,213.811758,08:24.6,1.50150015,4,100
2025-09-16T11:08:24.729,0.879193,1.89316,1.664454,0.099999,213.978202,08:24.7,1.5031090500000002,4,100
2025-09-16T11:08:24.829,0.879462,2.08069,1.829888,0.099999,214.16119,08:24.8,1.48314595,4,100
2025-09-16T11:08:24.929,0.879193,1.39308,1.224787,0.100002,214.283671,08:24.9,1.4600260999999999,4,100
2025-09-16T11:08:25.030,0.879731,1.41094,1.241247,0.1,214.407796,08:25.0,1.4133464500000001,4,100
2025-09-16T11:08:25.129,0.879462,1.40201,1.233014,0.099998,214.531094,08:25.1,1.3466335999999999,4,100
2025-09-16T11:08:25.229,0.879193,2.61649,2.3004,0.100001,214.761136,08:25.2,1.2822174499999999,4,100
2025-09-16T11:08:25.329,0.879193,2.60756,2.292549,0.1,214.990391,08:25.3,1.2178013,4,100
2025-09-16T11:08:25.429,0.879193,0.893,0.78512,0.100001,215.068904,08:25.4,1.14045475,4,100
2025-09-16T11:08:25.529,0.878925,0.90193,0.792728,0.1,215.148177,08:25.5,1.0446299,4,100
2025-09-16T11:08:25.629,0.879462,0.90193,0.793213,0.1,215.227498,08:25.6,0.9676518,4,100
2025-09-16T11:08:25.729,0.878656,0.893,0.78464,0.099999,215.305961,08:25.7,0.9016396,4,100
2025-09-16T11:08:25.829,0.878925,0.893,0.78488,0.100001,215.38445,08:25.8,0.85718725,4,100
2025-09-16T11:08:25.929,0.878656,0.90193,0.792486,0.1,215.463698,08:25.9,0.8135579,4,100
2025-09-16T11:08:26.029,0.878656,0.88407,0.776793,0.100001,215.541378,08:26.0,0.7919186,4,100
2025-09-16T11:08:26.130,0.879462,0.91979,0.80892,0.100001,215.622271,08:26.1,0.7919065,4,100
2025-09-16T11:08:26.229,0.879462,0.893,0.785359,0.1,215.700807,08:26.2,0.7919307499999999,4,100
2025-09-16T11:08:26.329,0.879193,0.91086,0.800822,0.100021,215.780906,08:26.3,0.791955,4,100
2025-09-16T11:08:26.429,0.879462,0.91086,0.801067,0.099979,215.860996,08:26.4,0.7923598500000001,4,100
2025-09-16T11:08:26.529,0.879193,0.90193,0.792971,0.099998,215.940291,08:26.5,0.7927647,4,100
2025-09-16T11:08:26.629,0.878925,0.90193,0.792728,0.100001,216.019565,08:26.6,0.7928010999999999,4,100
2025-09-16T11:08:26.729,0.879462,0.893,0.785359,0.099999,216.0981,08:26.7,0.7928132,4,100
2025-09-16T11:08:26.829,0.879462,0.893,0.785359,0.100001,216.176636,08:26.8,0.7928374499999999,4,100
2025-09-16T11:08:26.929,0.879193,0.90193,0.792971,0.100001,216.255934,08:26.9,0.7928617,4,100
2025-09-16T11:08:27.029,0.878656,0.90193,0.792486,0.099998,216.335181,08:27.0,0.79288595,4,100
2025-09-16T11:08:27.130,0.878656,1.62526,1.428045,0.100001,216.477987,08:27.1,0.79484875,4,100
2025-09-16T11:08:27.229,0.879193,1.70563,1.499578,0.1,216.627945,08:27.2,0.7972162500000001,4,100
2025-09-16T11:08:27.329,0.879462,2.31287,2.034081,0.1,216.831354,08:27.3,0.79958375,4,100
2025-09-16T11:08:27.429,0.878925,1.40201,1.232261,0.099999,216.95458,08:27.4,0.8019391,4,100
2025-09-16T11:08:27.529,0.878925,0.893,0.78488,0.1,217.033067,08:27.5,0.8042944500000001,4,100
2025-09-16T11:08:27.629,0.878925,0.90193,0.792728,0.1,217.112341,08:27.6,0.8066498000000001,4,100
2025-09-16T11:08:27.729,0.879462,0.893,0.785359,0.1,217.190876,08:27.7,0.8341212,4,100
2025-09-16T11:08:27.829,0.879462,0.893,0.785359,0.1,217.269412,08:27.8,0.9004314000000001,4,100
2025-09-16T11:08:27.929,0.879193,0.94658,0.832227,0.100001,217.352636,08:27.9,0.98528845,4,100
2025-09-16T11:08:28.029,0.879193,0.91086,0.800822,0.099999,217.432718,08:28.0,1.0701455000000002,4,100
2025-09-16T11:08:28.129,0.878925,1.48238,1.3029,0.099999,217.563006,08:28.1,1.15303975,5,0
2025-09-16T11:08:28.230,0.879999,1.90209,1.673837,0.1,217.730391,08:28.2,1.2355293,5,0
2025-09-16T11:08:28.329,0.879193,2.08069,1.829329,0.100001,217.913324,08:28.3,1.31801885,5,0
2025-09-16T11:08:28.429,0.878925,2.08069,1.82877,0.099998,218.096198,08:28.4,1.39639835,5,0
2025-09-16T11:08:28.529,0.879462,1.91102,1.680669,0.100001,218.264266,08:28.5,1.43476135,5,0
2025-09-16T11:08:28.629,0.878925,1.83065,1.609003,0.1,218.425167,08:28.6,1.4331789499999998,5,0
2025-09-16T11:08:28.729,0.879193,1.93781,1.70371,0.099999,218.595536,08:28.7,1.405315,5,0
2025-09-16T11:08:28.829,0.810158,1.9646,1.591636,0.100001,218.754702,08:28.8,1.33861225,5,0
2025-09-16T11:08:28.930,0.809352,0.74119,0.599884,0.100004,218.814692,08:28.9,1.2533626500000001,5,0
2025-09-16T11:08:29.030,0.794578,0.68761,0.54636,0.100001,218.869329,08:29.0,1.16773265,5,0
2025-09-16T11:08:29.129,0.879193,0.893,0.78512,0.099997,218.947839,08:29.1,1.08248305,5,0
2025-09-16T11:08:29.230,0.879193,0.91979,0.808673,0.099997,219.028704,08:29.2,0.9976138499999999,5,0
2025-09-16T11:08:29.329,0.879462,0.88407,0.777506,0.100001,219.106456,08:29.3,0.9127689,5,0
2025-09-16T11:08:29.429,0.878925,0.90193,0.792728,0.1,219.185729,08:29.4,0.8320097499999999,5,0
2025-09-16T11:08:29.529,0.879193,0.893,0.78512,0.099999,219.26424,08:29.5,0.7912671,5,0
2025-09-16T11:08:29.629,0.879462,0.90193,0.793213,0.1,219.343561,08:29.6,0.7904941,5,0
2025-09-16T11:08:29.729,0.878925,0.90193,0.792728,0.099999,219.422833,08:29.7,0.79089875,5,0
2025-09-16T11:08:29.829,0.878925,0.893,0.78488,0.1,219.501322,08:29.8,0.7913034,5,0
2025-09-16T11:08:29.929,0.879462,1.63419,1.437208,0.1,219.645043,08:29.9,0.79170805,5,0
2025-09-16T11:08:30.029,0.879462,1.62526,1.429354,0.100001,219.787979,08:30.0,0.7928611,5,0
2025-09-16T11:08:30.129,0.879193,2.30394,2.025609,0.099999,219.990539,08:30.1,0.79363375,5,0
2025-09-16T11:08:30.229,0.878925,0.893,0.78488,0.1,220.069027,08:30.2,0.794026,5,0
2025-09-16T11:08:30.330,0.878925,0.90193,0.792728,0.1,220.1483,08:30.3,0.7943939999999999,5,0
2025-09-16T11:08:30.429,0.879462,0.90193,0.793213,0.1,220.227621,08:30.4,0.8195250999999999,5,0
2025-09-16T11:08:30.529,0.878925,0.893,0.78488,0.099999,220.306109,08:30.5,0.8791926,5,0
2025-09-16T11:08:30.629,0.878387,0.91086,0.800088,0.099999,220.386117,08:30.6,0.9584184499999999,5,0
2025-09-16T11:08:30.729,0.879999,0.893,0.785839,0.100001,220.464702,08:30.7,1.0376442999999997,5,0
2025-09-16T11:08:30.829,0.878656,1.6967,1.490816,0.099999,220.613782,08:30.8,1.11687015,5,0
2025-09-16T11:08:30.929,0.879462,1.46452,1.28799,0.100001,220.742583,08:30.9,1.205563,5,0
2025-09-16T11:08:31.029,0.878925,1.91102,1.679642,0.100001,220.910548,08:31.0,1.29388785,5,0
2025-09-16T11:08:31.129,0.879193,2.01818,1.77437,0.099997,221.08798,08:31.1,1.3822127,5,0
2025-09-16T11:08:31.229,0.879193,1.93781,1.70371,0.1,221.258351,08:31.2,1.4650914,5,0
2025-09-16T11:08:31.330,0.879193,1.91102,1.680156,0.100001,221.426369,08:31.3,1.53940285,5,0
2025-09-16T11:08:31.429,0.879462,2.01818,1.774912,0.1,221.603861,08:31.4,1.58269255,5,0
2025-09-16T11:08:31.529,0.879193,1.40201,1.232638,0.1,221.727125,08:31.5,1.5866229,5,0
2025-09-16T11:08:31.629,0.879193,1.40201,1.232638,0.099999,221.850387,08:31.6,1.5603495,5,0
2025-09-16T11:08:31.729,0.879193,2.59863,2.284698,0.099999,222.078855,08:31.7,1.54349755,5,0
2025-09-16T11:08:31.829,0.879462,1.64312,1.445061,0.1,222.223361,08:31.8,1.5266456000000002,5,0
2025-09-16T11:08:31.929,0.879462,1.786,1.570719,0.1,222.380434,08:31.9,1.46968225,5,0
2025-09-16T11:08:32.029,0.879999,1.71456,1.508811,0.100001,222.531316,08:32.0,1.3821424,5,0
2025-09-16T11:08:32.129,0.878656,1.6074,1.412352,0.1,222.672551,08:32.1,1.29422245,5,0
2025-09-16T11:08:32.229,0.879193,0.91086,0.800822,0.1,222.752633,08:32.2,1.2113561000000002,5,0
2025-09-16T11:08:32.329,0.878925,0.893,0.78488,0.1,222.831121,08:32.3,1.13666455,5,0
2025-09-16T11:08:32.430,0.878656,0.91979,0.808179,0.1,222.911939,08:32.4,1.0682559,5,0
2025-09-16T11:08:32.529,0.879193,1.61633,1.421067,0.1,223.054047,08:32.5,1.0046944500000001,5,0
2025-09-16T11:08:32.629,0.878925,0.91086,0.800577,0.1,223.134104,08:32.6,0.95174205,5,0
2025-09-16T11:08:32.729,0.879193,0.90193,0.792971,0.1,223.213401,08:32.7,0.8893682,5,0
2025-09-16T11:08:32.829,0.878925,0.90193,0.792728,0.100001,223.292674,08:32.8,0.8269822,5,0
2025-09-16T11:08:32.929,0.878925,0.893,0.78488,0.100038,223.371192,08:32.9,0.7952406,5,0
2025-09-16T11:08:33.029,0.879193,0.893,0.78512,0.099963,223.449675,08:33.0,0.79409975,5,0
2025-09-16T11:08:33.129,0.879193,0.893,0.78512,0.099999,223.528186,08:33.1,0.7933389999999999,5,0
2025-09-16T11:08:33.229,0.879462,0.90193,0.793213,0.099999,223.607507,08:33.2,0.7929708,5,0
2025-09-16T11:08:33.329,0.879193,0.91086,0.800822,0.1,223.687589,08:33.3,0.7929950499999998,5,0
2025-09-16T11:08:33.430,0.879193,0.90193,0.792971,0.100001,223.766887,08:33.4,0.79299505,5,0
2025-09-16T11:08:33.529,0.879462,0.90193,0.793213,0.1,223.846208,08:33.5,0.7929708,5,0
2025-09-16T11:08:33.629,0.878925,0.90193,0.792728,0.1,223.925481,08:33.6,0.79297075,5,0
2025-09-16T11:08:33.729,0.879193,0.91979,0.808673,0.100002,224.00635,08:33.7,0.7929828000000001,5,0
2025-09-16T11:08:33.829,0.879731,0.90193,0.793455,0.099999,224.085694,08:33.8,0.7938042499999999,5,0
2025-09-16T11:08:33.929,0.879193,0.893,0.78512,0.1,224.164206,08:33.9,0.8283404999999998,5,0
2025-09-16T11:08:34.029,0.878656,0.90193,0.792486,0.1,224.243455,08:34.0,0.9032375,5,0
2025-09-16T11:08:34.129,0.809621,0.74119,0.600083,0.100001,224.303464,08:34.1,0.9781345,5,0
2025-09-16T11:08:34.229,0.809083,0.73226,0.592459,0.099999,224.362709,08:34.2,1.0530315,5,0
2025-09-16T11:08:34.329,0.878656,1.68777,1.482969,0.099999,224.511005,08:34.3,1.1279285000000001,5,0
2025-09-16T11:08:34.429,0.879462,2.33073,2.049788,0.099999,224.715982,08:34.4,1.20284975,5,0
2025-09-16T11:08:34.530,0.878925,1.82172,1.601155,0.1,224.876097,08:34.5,1.2436759,5,0
2025-09-16T11:08:34.629,0.879462,2.03604,1.79062,0.100001,225.05516,08:34.6,1.2440685999999999,5,0
2025-09-16T11:08:34.729,0.879193,1.95567,1.719412,0.099999,225.2271,08:34.7,1.2440444000000002,5,0
2025-09-16T11:08:34.829,0.878925,2.00925,1.765979,0.1,225.403698,08:34.8,1.2432108000000002,5,0
2025-09-16T11:08:34.929,0.878925,0.893,0.78488,0.100002,225.482187,08:34.9,1.2086503,5,0
2025-09-16T11:08:35.029,0.879462,0.893,0.785359,0.099999,225.560722,08:35.0,1.1337047999999998,5,0
2025-09-16T11:08:35.129,0.878925,0.90193,0.792728,0.1,225.639995,08:35.1,1.0587714,5,0
2025-09-16T11:08:35.229,0.879462,0.91086,0.801067,0.099998,225.720101,08:35.2,0.9838380000000001,5,0
2025-09-16T11:08:35.329,0.878925,0.90193,0.792728,0.100001,225.799375,08:35.3,0.9088925,5,0
2025-09-16T11:08:35.429,0.879193,0.893,0.78512,0.1,225.877887,08:35.4,0.8335665999999999,5,0
2025-09-16T11:08:35.530,0.879193,0.90193,0.792971,0.1,225.957184,08:35.5,0.7923358,5,0
2025-09-16T11:08:35.629,0.878925,0.87514,0.769182,0.1,226.034102,08:35.6,0.7915143500000001,5,0
2025-09-16T11:08:35.729,0.878656,0.90193,0.792486,0.1,226.11335,08:35.7,0.7907294,5,0
2025-09-16T11:08:35.829,0.879193,0.91086,0.800822,0.100001,226.193433,08:35.8,0.7903369,5,0
2025-09-16T11:08:35.929,0.878925,0.90193,0.792728,0.100007,226.272711,08:35.9,0.7895762000000001,5,0
2025-09-16T11:08:36.029,0.878925,0.893,0.78488,0.099994,226.351195,08:36.0,0.7887915,5,0
2025-09-16T11:08:36.129,0.881074,0.88407,0.778931,0.100009,226.429095,08:36.1,0.7879947,5,0
2025-09-16T11:08:36.229,0.878656,0.893,0.78464,0.09999,226.507551,08:36.2,0.7871859000000001,5,0
2025-09-16T11:08:36.329,0.878656,0.91979,0.808179,0.099998,226.588368,08:36.3,0.7864131999999999,5,0
2025-09-16T11:08:36.429,0.878925,0.88407,0.777031,0.1,226.66607,08:36.4,0.7860449,5,0
2025-09-16T11:08:36.529,0.879193,0.893,0.78512,0.1,226.744582,08:36.5,0.7856646,5,0
2025-09-16T11:08:36.630,0.879193,0.90193,0.792971,0.100003,226.823882,08:36.6,0.7852963,5,0
2025-09-16T11:08:36.729,0.878656,0.893,0.78464,0.099996,226.902343,08:36.7,0.7852963000000001,5,0
