Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J)
2025-09-16T13:27:42.233,0.748644,0.616170,0.461292,0.099997,12.077983
2025-09-16T13:27:42.334,0.748644,0.625100,0.467977,0.100001,12.124781
2025-09-16T13:27:42.433,0.748644,0.616170,0.461292,0.099999,12.170910
2025-09-16T13:27:42.533,0.749181,0.616170,0.461623,0.100000,12.217072
2025-09-16T13:27:42.633,0.749181,0.616170,0.461623,0.100002,12.263236
2025-09-16T13:27:42.733,0.748913,0.616170,0.461457,0.099999,12.309381
2025-09-16T13:27:42.833,0.749181,0.625100,0.468313,0.100002,12.356213
2025-09-16T13:27:42.933,0.748644,0.616170,0.461292,0.099998,12.402341
2025-09-16T13:27:43.033,0.749450,0.616170,0.461788,0.100000,12.448520
2025-09-16T13:27:43.133,0.749450,0.625100,0.468481,0.100000,12.495368
2025-09-16T13:27:43.233,0.749450,0.616170,0.461788,0.099999,12.541547
2025-09-16T13:27:43.333,0.749450,0.616170,0.461788,0.100001,12.587726
2025-09-16T13:27:43.434,0.748644,0.616170,0.461292,0.099999,12.633855
2025-09-16T13:27:43.533,0.749450,0.616170,0.461788,0.100000,12.680033
2025-09-16T13:27:43.633,0.749987,0.616170,0.462119,0.100000,12.726246
2025-09-16T13:27:43.733,0.749181,0.616170,0.461623,0.100000,12.772408
2025-09-16T13:27:43.833,0.749450,0.616170,0.461788,0.100000,12.818587
2025-09-16T13:27:43.933,0.748913,0.625100,0.468145,0.100000,12.865401
2025-09-16T13:27:44.033,0.748913,0.607240,0.454770,0.100000,12.910878
2025-09-16T13:27:44.133,0.749181,0.616170,0.461623,0.100000,12.957041
2025-09-16T13:27:44.233,0.749450,0.616170,0.461788,0.100000,13.003220
2025-09-16T13:27:44.333,0.749181,0.616170,0.461623,0.100002,13.049383
2025-09-16T13:27:44.434,0.748644,0.625100,0.467977,0.099998,13.096179
2025-09-16T13:27:44.533,0.752136,0.616170,0.463444,0.100010,13.142529
2025-09-16T13:27:44.633,0.748644,0.616170,0.461292,0.099991,13.188654
2025-09-16T13:27:44.733,0.748913,0.616170,0.461457,0.100000,13.234799
2025-09-16T13:27:44.833,0.749450,0.625100,0.468481,0.100000,13.281647
2025-09-16T13:27:44.933,0.749181,0.625100,0.468313,0.100001,13.328479
2025-09-16T13:27:45.033,0.749450,0.616170,0.461788,0.099999,13.374657
2025-09-16T13:27:45.133,0.749450,0.616170,0.461788,0.100000,13.420836
2025-09-16T13:27:45.233,0.748644,0.625100,0.467977,0.100001,13.467635
2025-09-16T13:27:45.333,0.748913,0.616170,0.461457,0.099998,13.513780
2025-09-16T13:27:45.434,0.749181,0.625100,0.468313,0.100000,13.560611
2025-09-16T13:27:45.533,0.748913,0.616170,0.461457,0.100001,13.606757
2025-09-16T13:27:45.633,0.749450,0.625100,0.468481,0.099998,13.653604
2025-09-16T13:27:45.733,0.749181,0.625100,0.468313,0.100002,13.700437
