timestamp,channel,action,payload
1762858369091,CH1,POWER,2.35
1762858369096,CH1,POWER,2.35
1762858369100,CH1,POWER,2.35
1762858369106,CH1,POWER,2.35
1762858369110,CH1,POWER,2.35
1762858369116,CH1,POWER,2.35
1762858369120,CH1,POWER,2.35
1762858369125,CH1,POWER,2.35
1762858369129,CH1,POWER,2.35
1762858369133,CH1,POWER,2.35
1762858369137,CH1,POWER,2.35
1762858369141,CH1,POWER,2.35
1762858369146,CH1,POWER,2.35
1762858369150,CH1,POWER,2.35
1762858369156,CH1,POWER,2.35
1762858369160,CH1,POWER,2.35
1762858369165,CH1,POWER,2.35
1762858369169,CH1,POWER,2.35
1762858369176,CH1,POWER,2.35
1762858369180,CH1,POWER,2.35
1762858369186,CH1,POWER,2.35
1762858369194,CH1,POWER,2.35
1762858369200,CH1,POWER,2.35
1762858369205,CH1,POWER,2.35
1762858369209,CH1,POWER,2.35
1762858369213,CH1,POWER,2.35
1762858369217,CH1,POWER,2.35
1762858369221,CH1,POWER,2.35
1762858369226,CH1,POWER,2.35
1762858369230,CH1,POWER,2.35
1762858369236,CH1,POWER,2.35
1762858369241,CH1,POWER,2.35
1762858369246,CH1,POWER,2.35
1762858369250,CH1,POWER,2.35
1762858369256,CH1,POWER,2.35
1762858369260,CH1,POWER,2.35
1762858369266,CH1,POWER,2.35
1762858369268,CH1,POWER,2.75
1762858369271,CH1,POWER,2.75
1762858369298,CH1,POWER,2.75
1762858369304,CH1,POWER,2.75
1762858369308,CH1,POWER,2.75
1762858369312,CH1,POWER,2.75
1762858369317,CH1,POWER,2.75
1762858369321,CH1,POWER,2.75
1762858369325,CH1,POWER,2.75
1762858369329,CH1,POWER,2.75
1762858369333,CH1,POWER,2.75
1762858369338,CH1,POWER,2.75
1762858369343,CH1,POWER,2.75
1762858369348,CH1,POWER,2.75
1762858369352,CH1,POWER,2.75
1762858369358,CH1,POWER,2.75
1762858369366,CH1,POWER,2.75
1762858369372,CH1,POWER,2.75
1762858369378,CH1,POWER,2.75
1762858369382,CH1,POWER,2.75
1762858369388,CH1,POWER,2.75
1762858369392,CH1,POWER,2.75
1762858369398,CH1,POWER,2.75
1762858369402,CH1,POWER,2.75
1762858369408,CH1,POWER,2.75
1762858369412,CH1,POWER,2.75
1762858369418,CH1,POWER,2.75
1762858369423,CH1,POWER,2.75
1762858369428,CH1,POWER,2.75
1762858369432,CH1,POWER,2.75
1762858369438,CH1,POWER,2.75
1762858369442,CH1,POWER,2.75
1762858369448,CH1,POWER,2.75
1762858369452,CH1,POWER,2.75
1762858369457,CH1,POWER,2.75
1762858369462,CH1,POWER,2.75
1762858369468,CH1,POWER,2.75
1762858369472,CH1,POWER,2.75
1762858369478,CH1,POWER,2.75
1762858369482,CH1,POWER,2.75
1762858369488,CH1,POWER,2.75
1762858369493,CH1,POWER,2.75
1762858369498,CH1,POWER,2.75
1762858369502,CH1,POWER,2.75
1762858369508,CH1,POWER,2.75
1762858369512,CH1,POWER,2.75
1762858369518,CH1,POWER,2.75
1762858369522,CH1,POWER,2.75
1762858369528,CH1,POWER,2.75
1762858369533,CH1,POWER,2.75
1762858369538,CH1,POWER,2.75
1762858369542,CH1,POWER,2.75
1762858369548,CH1,POWER,2.75
1762858369552,CH1,POWER,2.75
1762858369558,CH1,POWER,2.75
1762858369566,CH1,POWER,2.75
1762858369570,CH1,POWER,2.75
1762858369576,CH1,POWER,2.75
1762858369580,CH1,POWER,2.75
1762858369586,CH1,POWER,2.75
1762858369590,CH1,POWER,2.75
1762858369596,CH1,POWER,2.75
1762858369600,CH1,POWER,2.75
1762858369605,CH1,POWER,2.75
1762858369610,CH1,POWER,2.75
1762858369616,CH1,POWER,2.75
1762858369620,CH1,POWER,2.75
1762858369626,CH1,POWER,2.75
1762858369630,CH1,POWER,2.75
1762858369636,CH1,POWER,2.75
1762858369640,CH1,POWER,2.75
1762858369645,CH1,POWER,2.75
1762858369649,CH1,POWER,2.75
1762858369653,CH1,POWER,2.75
1762858369658,CH1,POWER,2.75
1762858369666,CH1,POWER,2.75
1762858369669,CH1,POWER,2.35
1762858369672,CH1,POWER,2.35
1762858369699,CH1,POWER,2.35
1762858369704,CH1,POWER,2.35
1762858369710,CH1,POWER,2.35
1762858369714,CH1,POWER,2.35
1762858369720,CH1,POWER,2.35
1762858369724,CH1,POWER,2.35
1762858369730,CH1,POWER,2.35
1762858369735,CH1,POWER,2.35
1762858369740,CH1,POWER,2.35
1762858369748,CH1,POWER,2.35
1762858369753,CH1,POWER,2.35
1762858369757,CH1,POWER,2.35
1762858369762,CH1,POWER,2.35
1762858369768,CH1,POWER,2.35
1762858369772,CH1,POWER,2.35
1762858369780,CH1,POWER,2.35
1762858369785,CH1,POWER,2.35
1762858369790,CH1,POWER,2.35
1762858369794,CH1,POWER,2.35
1762858369800,CH1,POWER,2.35
1762858369804,CH1,POWER,2.35
1762858369810,CH1,POWER,2.35
1762858369815,CH1,POWER,2.35
1762858369820,CH1,POWER,2.35
1762858369825,CH1,POWER,2.35
1762858369830,CH1,POWER,2.35
1762858369838,CH1,POWER,2.35
1762858369842,CH1,POWER,2.35
1762858369848,CH1,POWER,2.35
1762858369852,CH1,POWER,2.35
1762858369858,CH1,POWER,2.35
1762858369862,CH1,POWER,2.35
1762858369870,CH1,POWER,2.35
1762858369874,CH1,POWER,2.35
1762858369880,CH1,POWER,2.35
1762858369884,CH1,POWER,2.35
1762858369890,CH1,POWER,2.35
1762858369894,CH1,POWER,2.35
1762858369900,CH1,POWER,2.35
1762858369908,CH1,POWER,2.35
1762858369914,CH1,POWER,2.35
1762858369919,CH1,POWER,2.35
1762858369924,CH1,POWER,2.35
1762858369929,CH1,POWER,2.35
1762858369935,CH1,POWER,2.35
1762858369940,CH1,POWER,2.35
1762858369948,CH1,POWER,2.35
1762858369954,CH1,POWER,2.35
1762858369960,CH1,POWER,2.35
1762858369965,CH1,POWER,2.35
1762858369970,CH1,POWER,2.35
1762858369975,CH1,POWER,2.35
1762858369980,CH1,POWER,2.35
1762858369988,CH1,POWER,2.35
