 Timestamp ;Voltage (V);Current (A);Power (W);dt (s);Energy So Far (J);cpuload
 77,972 ;0,748913;0,61617;0,461457;0,100002;20,79756;0
 78,072 ;0,749181;1,14304;0,856344;0,1;20,883194;0
 78,172 ;0,873821;0,81263;0,710093;0,100002;20,954204;0
 78,272 ;0,749181;0,61617;0,461623;0,099999;21,000366;0
 78,372 ;0,748644;0,61617;0,461292;0,099999;21,046495;0
 78,472 ;0,74945;0,6251;0,468481;0,100001;21,093343;0
 78,573 ;0,748644;0,61617;0,461292;0,100002;21,139473;0
 78,672 ;0,74945;0,61617;0,461788;0,099997;21,185651;0
 78,773 ;0,873821;0,8037;0,70229;0,100001;21,25588;0
 78,874 ;0,747569;0,6251;0,467306;0,1;21,302611;0
 78,972 ;0,779804;0,68761;0,536201;0,1;21,356231;0
 79,072 ;0,764761;0,66975;0,512199;0,100001;21,407451;0
 79,172 ;0,749181;0,61617;0,461623;0,099999;21,453613;0
 79,272 ;0,74945;0,61617;0,461788;0,1;21,499792;0
 79,372 ;0,747569;0,61617;0,46063;0,100001;21,545855;0
 79,473 ;0,874089;0,81263;0,710311;0,100004;21,616889;0
 79,573 ;0,749181;0,6251;0,468313;0,099997;21,663719;0
 79,672 ;0,749181;0,63403;0,475003;0,1;21,711219;0
 79,772 ;0,748644;0,61617;0,461292;0,100001;21,757348;0
 79,872 ;0,748913;0,6251;0,468145;0,099998;21,804162;0
 79,972 ;0,748644;0,6251;0,467977;0,1;21,85096;0
 80,072 ;0,748644;0,6251;0,467977;0,100001;21,897758;0
 80,173 ;0,874089;0,81263;0,710311;0,100002;21,968791;0
 80,272 ;0,749181;0,61617;0,461623;0,099998;22,014952;0
 80,372 ;0,747569;0,6251;0,467306;0,1;22,061683;0
 80,472 ;0,748644;0,61617;0,461292;0,100002;22,107813;0
 80,572 ;0,749181;0,61617;0,461623;0,099997;22,153974;0
 80,673 ;0,74945;0,6251;0,468481;0,099999;22,200822;0
 80,772 ;0,748375;0,61617;0,461126;0,100001;22,246935;0
 80,873 ;0,873821;0,81263;0,710093;0,100001;22,317945;0
 80,972 ;0,748644;0,6251;0,467977;0,099999;22,364742;0
 81,072 ;0,749987;0,61617;0,462119;0,1;22,410954;0
 81,172 ;0,748913;0,6251;0,468145;0,1;22,457768;0
 81,272 ;0,749181;0,61617;0,461623;0,100002;22,503932;0
 81,372 ;0,74945;0,61617;0,461788;0,1;22,55011;0
 81,472 ;0,74945;0,6251;0,468481;0,100003;22,59696;0
 81,573 ;0,874627;0,81263;0,710748;0,100006;22,668039;0
 81,673 ;0,749181;0,61617;0,461623;0,099993;22,714198;0
 81,772 ;0,74945;0,61617;0,461788;0,099996;22,760375;0
 81,872 ;0,748913;0,6251;0,468145;0,100001;22,80719;0
 81,972 ;0,749987;0,61617;0,462119;0,1;22,853402;0
 82,072 ;0,748644;0,61617;0,461292;0,099999;22,899531;0
 82,172 ;0,752136;0,61617;0,463444;0,1;22,945875;0
 82,272 ;0,873821;0,81263;0,710093;0,100002;23,016886;0
 82,372 ;0,749181;0,61617;0,461623;0,099998;23,063047;0
 82,472 ;0,74945;0,61617;0,461788;0,100003;23,109227;0
 82,572 ;0,74945;0,61617;0,461788;0,099997;23,155405;0
 82,672 ;0,748913;0,61617;0,461457;0,099999;23,201551;0
 82,773 ;0,749181;0,61617;0,461623;0,099999;23,247713;0
 82,872 ;0,748913;0,6251;0,468145;0,1;23,294527;0
 82,972 ;0,873821;0,81263;0,710093;0,100001;23,365537;0
 83,072 ;0,748644;0,6251;0,467977;0,1;23,412335;0
 83,172 ;0,749987;0,6251;0,468817;0,100003;23,459218;0
 83,273 ;0,873821;0,81263;0,710093;0,100006;23,530232;0
 83,373 ;0,764493;0,65189;0,498365;0,099992;23,580065;0
 83,472 ;0,74945;0,6251;0,468481;0,099999;23,626913;0
 83,573 ;0,874627;0,81263;0,710748;0,099999;23,697987;0
 83,673 ;0,874089;0,81263;0,710311;0,100001;23,769019;0
 83,773 ;0,749181;0,6251;0,468313;0,100001;23,81585;0
 83,872 ;0,749181;0,61617;0,461623;0,099998;23,862012;0
 83,972 ;0,748913;0,61617;0,461457;0,1;23,908158;0
 84,072 ;0,749987;0,61617;0,462119;0,1;23,954369;0
 84,172 ;0,74945;0,61617;0,461788;0,1;24,000548;0
 84,273 ;0,873821;0,81263;0,710093;0,100001;24,071558;0
 84,372 ;0,748644;0,6251;0,467977;0,099998;24,118355;0
 84,472 ;0,749181;0,61617;0,461623;0,100002;24,164519;0
 84,572 ;0,748375;0,6251;0,467809;0,099998;24,211298;0
 84,672 ;0,748644;0,61617;0,461292;0,100001;24,257428;0
 84,772 ;0,748913;0,61617;0,461457;0,100001;24,303574;0
 84,873 ;0,74945;0,61617;0,461788;0,099999;24,349752;0
 84,973 ;0,873821;0,81263;0,710093;0,100001;24,420763;0
 85,073 ;0,748375;0,6251;0,467809;0,100005;24,467546;0
 85,172 ;0,748913;0,6251;0,468145;0,099994;24,514358;0
 85,272 ;0,749181;0,6251;0,468313;0,100001;24,561189;0
 85,372 ;0,749181;0,6251;0,468313;0,099998;24,60802;0
 85,472 ;0,749718;0,60724;0,455259;0,100003;24,653547;0
 85,572 ;0,748913;0,61617;0,461457;0,099997;24,699691;0
 85,673 ;0,874358;0,8037;0,702722;0,100002;24,769965;0
 85,772 ;0,748913;0,6251;0,468145;0,1;24,81678;0
 85,873 ;0,748644;0,61617;0,461292;0,099998;24,862908;0
 85,972 ;0,748913;0,61617;0,461457;0,1;24,909054;0
 86,072 ;0,749181;0,61617;0,461623;0,100001;24,955217;0
 86,172 ;0,748644;0,6251;0,467977;0,099999;25,002014;0
 86,272 ;0,748644;0,61617;0,461292;0,1;25,048143;0
 86,373 ;0,874358;0,81263;0,71053;0,100001;25,119197;0
 86,472 ;0,748644;0,61617;0,461292;0,099999;25,165326;0
 86,572 ;0,749181;0,61617;0,461623;0,099999;25,211488;0
 86,672 ;0,749181;0,61617;0,461623;0,1;25,25765;0
 86,772 ;0,748644;0,6251;0,467977;0,1;25,304448;0
 86,872 ;0,748913;0,61617;0,461457;0,100001;25,350594;0
 86,973 ;0,749181;0,61617;0,461623;0,099999;25,396756;0
 87,073 ;0,873552;0,8037;0,702074;0,100001;25,466964;0
 87,172 ;0,74945;0,60724;0,455096;0,1;25,512473;0
 87,272 ;0,74945;0,61617;0,461788;0,100001;25,558653;0
 87,372 ;0,748644;0,60724;0,454607;0,099998;25,604112;0
 87,472 ;0,749987;0,61617;0,462119;0,1;25,650324;0
 87,572 ;0,748644;0,61617;0,461292;0,1;25,696454;0
 87,672 ;0,748644;0,6251;0,467977;0,1;25,743251;0
 87,773 ;0,873284;0,81263;0,709656;0,100004;25,81422;0
 87,873 ;0,748913;0,61617;0,461457;0,099997;25,860364;0
 87,973 ;0,748644;0,61617;0,461292;0,099999;25,906493;0
 88,072 ;0,74945;0,61617;0,461788;0,100001;25,952672;0
 88,172 ;0,748913;0,61617;0,461457;0,099999;25,998818;0
 88,272 ;0,752136;0,61617;0,463444;0,099999;26,045162;0
 88,373 ;0,748913;0,61617;0,461457;0,100269;26,091431;0
 88,473 ;0,874089;0,81263;0,710311;0,099745;26,162281;0
 88,572 ;0,748913;0,61617;0,461457;0,099988;26,208421;0
 88,672 ;0,749181;0,61617;0,461623;0,100001;26,254584;0
 88,772 ;0,748913;0,61617;0,461457;0,1;26,30073;0
 88,872 ;0,749181;0,61617;0,461623;0,099999;26,346892;0
 88,972 ;0,749181;0,61617;0,461623;0,1;26,393054;0
 89,073 ;0,874627;0,81263;0,710748;0,1;26,464129;0
 89,173 ;0,748913;0,6251;0,468145;0,100003;26,510945;0
 89,272 ;0,748644;0,61617;0,461292;0,099997;26,557072;0
 89,372 ;0,756434;0,61617;0,466092;0,1;26,603682;0
 89,472 ;0,748644;0,6251;0,467977;0,099999;26,650479;0
 89,572 ;0,748375;0,61617;0,461126;0,100001;26,696592;0
 89,672 ;0,747569;0,61617;0,46063;0,099999;26,742655;0
 89,773 ;0,873821;0,8037;0,70229;0,100003;26,812885;0
 89,873 ;0,749181;0,61617;0,461623;0,1;26,859048;0
 89,972 ;0,748913;0,6251;0,468145;0,099998;26,905861;0
 90,073 ;0,748375;0,61617;0,461126;0,100002;26,951975;0
 90,172 ;0,748913;0,61617;0,461457;0,099998;26,998119;0
 90,272 ;0,748644;0,61617;0,461292;0,100001;27,044249;0
 90,372 ;0,74945;0,6251;0,468481;0,100001;27,091097;0
 90,473 ;0,874627;0,81263;0,710748;0,1;27,162173;0
 90,572 ;0,749181;0,61617;0,461623;0,099999;27,208334;0
 90,672 ;0,749987;0,6251;0,468817;0,1;27,255216;0
 90,772 ;0,748913;0,6251;0,468145;0,099999;27,30203;0
 90,872 ;0,748913;0,61617;0,461457;0,1;27,348176;0
 90,972 ;0,749181;0,61617;0,461623;0,100001;27,394338;0
 91,072 ;0,748644;0,61617;0,461292;0,100001;27,440468;0
 91,173 ;0,874358;0,81263;0,71053;0,1;27,511521;0
 91,272 ;0,74945;0,6251;0,468481;0,099999;27,558369;0
 91,372 ;0,749181;0,61617;0,461623;0,1;27,604531;0
 91,472 ;0,749181;0,61617;0,461623;0,1;27,650693;0
 91,572 ;0,74945;0,61617;0,461788;0,1;27,696872;0
 91,672 ;0,749181;0,61617;0,461623;0,100001;27,743035;0
 91,773 ;0,748644;0,61617;0,461292;0,100004;27,789166;0
 91,873 ;0,874358;0,81263;0,71053;0,099996;27,860216;0
 91,972 ;0,748644;0,61617;0,461292;0,100001;27,906346;0
 92,072 ;0,752136;0,61617;0,463444;0,099999;27,952689;0
 92,173 ;0,748913;0,61617;0,461457;0,100003;27,998836;0
 92,272 ;0,748644;0,61617;0,461292;0,100001;28,044966;0
 92,372 ;0,748644;0,6251;0,467977;0,1;28,091764;0
 92,472 ;0,749181;0,61617;0,461623;0,099997;28,137924;0
 92,573 ;0,874089;0,8037;0,702506;0,100002;28,208176;0
 92,672 ;0,748913;0,61617;0,461457;0,099998;28,254321;0
 92,772 ;0,74945;0,61617;0,461788;0,099999;28,3005;0
 92,872 ;0,749987;0,61617;0,462119;0,099999;28,346711;0
 92,972 ;0,749181;0,61617;0,461623;0,100002;28,392874;0
 93,072 ;0,752136;0,61617;0,463444;0,100001;28,439219;0
 93,172 ;0,749181;0,61617;0,461623;0,1;28,485381;0
 93,273 ;0,874089;0,8037;0,702506;0,100001;28,555633;0
 93,372 ;0,749181;0,6251;0,468313;0,099998;28,602463;0
 93,472 ;0,749181;0,61617;0,461623;0,100001;28,648626;0
 93,572 ;0,749181;0,6251;0,468313;0,099999;28,695456;0
 93,672 ;0,748644;0,61617;0,461292;0,099999;28,741585;0
 93,772 ;0,748913;0,61617;0,461457;0,100001;28,787731;0
 93,873 ;0,873552;0,81263;0,709875;0,100002;28,85872;0
 93,975 ;0,749181;0,6251;0,468313;0,099999;28,905551;0
 94,072 ;0,749181;0,61617;0,461623;0,1;28,951713;0
 94,172 ;0,757509;0,61617;0,466754;0,1;28,998388;0
 94,273 ;0,748913;0,61617;0,461457;0,1;29,044534;0
 94,372 ;0,749987;0,61617;0,462119;0,099999;29,090746;0
 94,472 ;0,748913;0,6251;0,468145;0,100001;29,13756;0
 94,573 ;0,873552;0,81263;0,709875;0,100008;29,208554;0
 94,672 ;0,749181;0,61617;0,461623;0,099994;29,254713;0
 94,773 ;0,873821;0,83049;0,725699;0,100003;29,327285;0
 94,873 ;0,764224;0,66082;0,505014;0,099997;29,377785;0
 94,972 ;0,749181;0,6251;0,468313;0,099998;29,424615;0
 95,072 ;0,747569;0,6251;0,467306;0,100002;29,471347;0
 95,172 ;0,747569;0,61617;0,46063;0,099999;29,517409;0
 95,274 ;0,873821;0,81263;0,710093;0,100005;29,588422;0
 95,372 ;0,794309;0,72333;0,574548;0,099995;29,645874;0
 95,472 ;0,748913;0,61617;0,461457;0,100003;29,692021;0
 95,572 ;0,74945;0,61617;0,461788;0,099997;29,738198;0
 95,672 ;0,748913;0,61617;0,461457;0,1;29,784344;0
 95,772 ;0,748913;0,6251;0,468145;0,100001;29,831159;0
 95,872 ;0,749181;0,61617;0,461623;0,1;29,877322;0
 95,973 ;0,873552;0,8037;0,702074;0,10001;29,947536;0
 96,072 ;0,749181;0,61617;0,461623;0,099998;29,993697;0
 96,172 ;0,749181;0,6251;0,468313;0,099991;30,040525;0
 96,272 ;0,748913;0,61617;0,461457;0,100002;30,086671;0
 96,373 ;0,749718;0,61617;0,461954;0,099999;30,132866;0
 96,472 ;0,748644;0,63403;0,474663;0,100001;30,180333;0
 96,572 ;0,748913;0,61617;0,461457;0,099997;30,226477;0
 96,673 ;0,874089;0,81263;0,710311;0,100002;30,29751;0
 96,772 ;0,74945;0,6251;0,468481;0,1;30,344358;0
 96,872 ;0,748913;0,6251;0,468145;0,099997;30,391171;0
 96,972 ;0,748913;0,6251;0,468145;0,100001;30,437987;0
 97,072 ;0,74945;0,61617;0,461788;0,100001;30,484166;0
 97,172 ;0,748644;0,61617;0,461292;0,1;30,530295;0
 97,272 ;0,748913;0,61617;0,461457;0,099998;30,57644;0
 97,374 ;0,873552;0,81263;0,709875;0,100002;30,647428;0
 97,472 ;0,749181;0,61617;0,461623;0,100001;30,693591;0
 97,572 ;0,748913;0,6251;0,468145;0,099997;30,740404;0
 97,672 ;0,747569;0,60724;0,453954;0,100002;30,785801;0
 97,772 ;0,74945;0,6251;0,468481;0,099999;30,832648;0
 97,872 ;0,749181;0,61617;0,461623;0,1;30,87881;0
 97,972 ;0,74945;0,61617;0,461788;0,099999;30,924989;0
 98,073 ;0,874089;0,81263;0,710311;0,100002;30,996022;0
 98,172 ;0,749181;0,61617;0,461623;0,1;31,042184;0
 98,272 ;0,749181;0,61617;0,461623;0,099999;31,088346;0
 98,372 ;0,749987;0,61617;0,462119;0,100001;31,134558;0
 98,473 ;0,749181;0,61617;0,461623;0,100001;31,180721;0
 98,572 ;0,748644;0,61617;0,461292;0,099999;31,226849;0
 98,675 ;0,874089;0,81263;0,710311;0,100002;31,297882;0
 98,772 ;0,874089;0,8037;0,702506;0,099998;31,368131;0
 98,872 ;0,748644;0,61617;0,461292;0,1;31,41426;0
 98,972 ;0,748644;0,61617;0,461292;0,099999;31,460389;0
 99,072 ;0,74945;0,61617;0,461788;0,100002;31,506569;0
 99,172 ;0,74945;0,61617;0,461788;0,099998;31,552747;0
 99,272 ;0,749181;0,6251;0,468313;0,1;31,599578;0
 99,373 ;0,874089;0,81263;0,710311;0,100001;31,67061;0
 99,473 ;0,749181;0,60724;0,454933;0,100003;31,716104;0
 99,572 ;0,748913;0,61617;0,461457;0,099997;31,762249;0
 99,672 ;0,748644;0,61617;0,461292;0,100003;31,808379;0
 99,772 ;0,747569;0,61617;0,46063;0,1;31,854442;0
 99,872 ;0,74945;0,61617;0,461788;0,099997;31,90062;0
 99,972 ;0,748913;0,61617;0,461457;0,099999;31,946765;0
 100,073 ;0,874627;0,81263;0,710748;0,100003;32,017842;0
 100,173 ;0,748913;0,61617;0,461457;0,1;32,063988;0
 100,272 ;0,749181;0,6251;0,468313;0,099997;32,110818;0
 100,372 ;0,748644;0,61617;0,461292;0,100001;32,156947;0
 100,472 ;0,748913;0,61617;0,461457;0,100001;32,203093;0
 100,573 ;0,749181;0,61617;0,461623;0,099999;32,249255;0
 100,672 ;0,74945;0,60724;0,455096;0,099999;32,294764;0
 100,773 ;0,874627;0,81263;0,710748;0,100002;32,36584;0
 100,872 ;0,749181;0,61617;0,461623;0,099999;32,412002;0
 100,972 ;0,74945;0,61617;0,461788;0,1;32,458181;0
 101,072 ;0,74945;0,61617;0,461788;0,099999;32,504359;0
 101,172 ;0,748644;0,61617;0,461292;0,100004;32,55049;0
 101,272 ;0,74945;0,61617;0,461788;0,099996;32,596668;0
 101,372 ;0,748913;0,61617;0,461457;0,1;32,642813;0
 101,473 ;0,874089;0,81263;0,710311;0,100002;32,713846;0
 101,573 ;0,748644;0,61617;0,461292;0,099999;32,759974;0
 101,672 ;0,748644;0,61617;0,461292;0,099999;32,806103;0
 101,772 ;0,74945;0,61617;0,461788;0,100001;32,852282;0
 101,872 ;0,748644;0,61617;0,461292;0,1;32,898412;0
 101,972 ;0,749181;0,61617;0,461623;0,100001;32,944574;0
 102,072 ;0,749181;0,61617;0,461623;0,099999;32,990736;0
 102,173 ;0,873821;0,81263;0,710093;0,1;33,061746;0
 102,273 ;0,748913;0,61617;0,461457;0,1;33,107892;0
 102,372 ;0,749181;0,6251;0,468313;0,100002;33,154724;0
 102,472 ;0,748913;0,61617;0,461457;0,100001;33,20087;0
 102,572 ;0,749181;0,61617;0,461623;0,099996;33,247031;0
 102,673 ;0,748644;0,6251;0,467977;0,099999;33,293828;0
 102,772 ;0,749987;0,60724;0,455422;0,1;33,33937;0
 102,873 ;0,874089;0,81263;0,710311;0,100009;33,410408;0
 102,972 ;0,749987;0,61617;0,462119;0,099994;33,456617;0
 103,072 ;0,74945;0,6251;0,468481;0,1;33,503465;0
 103,172 ;0,752136;0,6251;0,47016;0,099998;33,55048;0
 103,272 ;0,749181;0,61617;0,461623;0,1;33,596642;0
 103,372 ;0,749987;0,61617;0,462119;0,100001;33,642855;0
 103,472 ;0,748913;1,01802;0,762408;0,100001;33,719096;0
 103,573 ;0,874089;0,8037;0,702506;0,1;33,789347;0
 103,673 ;0,749181;0,61617;0,461623;0,1;33,835509;0
 103,772 ;0,74945;0,61617;0,461788;0,099999;33,881688;0
 103,872 ;0,748913;0,61617;0,461457;0,099999;33,927833;0
 103,972 ;0,749181;0,61617;0,461623;0,1;33,973995;0
 104,072 ;0,748913;0,61617;0,461457;0,1;34,020141;0
 104,173 ;0,873552;0,8037;0,702074;0,100002;34,09035;0
 104,272 ;0,749987;0,61617;0,462119;0,099998;34,136561;0
 104,372 ;0,747569;0,6251;0,467306;0,099998;34,183291;0
 104,472 ;0,749181;0,61617;0,461623;0,100001;34,229454;0
 104,572 ;0,74945;0,61617;0,461788;0,099999;34,275632;0
 104,672 ;0,749181;0,6251;0,468313;0,100001;34,322464;0
 104,773 ;0,749181;0,61617;0,461623;0,100001;34,368627;0
 104,873 ;0,874627;0,81263;0,710748;0,099999;34,439701;0
 104,972 ;0,749987;0,6251;0,468817;0,100002;34,486583;0
 105,072 ;0,748644;0,6251;0,467977;0,099998;34,53338;0
 105,172 ;0,748913;0,60724;0,45477;0,1;34,578857;0
 105,272 ;0,749987;0,61617;0,462119;0,099999;34,625069;0
 105,372 ;0,748913;0,61617;0,461457;0,100002;34,671215;0
 105,472 ;0,749987;0,61617;0,462119;0,1;34,717428;0
 105,573 ;0,874089;0,8037;0,702506;0,099999;34,787677;0
 105,672 ;0,749181;0,61617;0,461623;0,100001;34,83384;0
 105,773 ;0,748913;0,61617;0,461457;0,099998;34,879985;0
 105,872 ;0,748644;0,6251;0,467977;0,1;34,926783;0
 105,972 ;0,749987;0,61617;0,462119;0,099999;34,972995;0
 106,072 ;0,749181;0,61617;0,461623;0,100001;35,019157;0
 106,172 ;0,749181;0,61617;0,461623;0,100001;35,06532;0
 106,273 ;0,874089;0,83049;0,725922;0,100013;35,137921;0
 106,373 ;0,74945;0,6251;0,468481;0,099989;35,184764;0
 106,473 ;0,747569;0,6251;0,467306;0,100001;35,231495;0
 106,572 ;0,748644;0,6251;0,467977;0,099998;35,278292;0
 106,672 ;0,74945;0,6251;0,468481;0,100003;35,325141;0
 106,773 ;0,749181;0,61617;0,461623;0,099997;35,371302;0
 106,872 ;0,749181;0,61617;0,461623;0,099999;35,417464;0
 106,973 ;0,873821;0,81263;0,710093;0,100002;35,488474;0
 107,072 ;0,74945;0,6251;0,468481;0,099999;35,535322;0
 107,172 ;0,74945;0,61617;0,461788;0,099999;35,5815;0
 107,272 ;0,748913;0,6251;0,468145;0,100002;35,628316;0
 107,372 ;0,750256;0,61617;0,462285;0,1;35,674544;0
 107,472 ;0,748644;0,61617;0,461292;0,100001;35,720674;0
 107,572 ;0,74945;0,61617;0,461788;0,099998;35,766852;0
 107,672 ;0,873821;0,81263;0,710093;0,100002;35,837862;0
 107,773 ;0,749987;0,61617;0,462119;0,1;35,884074;0
 107,872 ;0,748913;0,61617;0,461457;0,099998;35,930219;0
 107,972 ;0,748644;0,6251;0,467977;0,1;35,977017;0
 108,072 ;0,748913;0,61617;0,461457;0,100002;36,023163;0
 108,172 ;0,748644;0,61617;0,461292;0,099999;36,069292;0
 108,272 ;0,748644;0,61617;0,461292;0,100003;36,115423;0
 108,372 ;0,873821;0,8037;0,70229;0,100002;36,185653;0
 108,472 ;0,748913;0,61617;0,461457;0,099996;36,231797;0
 108,572 ;0,748913;0,6251;0,468145;0,099999;36,278611;0
 108,672 ;0,74945;0,6251;0,468481;0,099999;36,325459;0
 108,772 ;0,757509;0,61617;0,466754;0,100001;36,372134;0
 108,873 ;0,74945;0,61617;0,461788;0,100001;36,418314;0
 108,973 ;0,874089;0,8037;0,702506;0,1;36,488564;0
 109,076 ;0,749181;0,61617;0,461623;0,100002;36,534727;0
 109,172 ;0,748644;0,61617;0,461292;0,099999;36,580856;0
 109,272 ;0,74945;0,61617;0,461788;0,099998;36,627034;0
 109,372 ;0,749181;0,61617;0,461623;0,1;36,673196;0
 109,472 ;0,74945;0,61617;0,461788;0,100001;36,719375;0
 109,572 ;0,748913;0,6251;0,468145;0,1;36,76619;0
 109,673 ;0,874627;0,8037;0,702938;0,099999;36,836483;0
 109,772 ;0,748644;0,61617;0,461292;0,100002;36,882613;0
 109,873 ;0,748913;0,61617;0,461457;0,099999;36,928759;0
 109,972 ;0,748644;0,6251;0,467977;0,099998;36,975556;0
 110,072 ;0,74945;0,61617;0,461788;0,100005;37,021736;0
 110,172 ;0,748644;0,61617;0,461292;0,099997;37,067864;0
 110,272 ;0,748375;0,61617;0,461126;0,099998;37,113976;0
 110,373 ;0,874627;0,8037;0,702938;0,100003;37,184272;0
 110,472 ;0,74945;0,61617;0,461788;0,100001;37,230451;0
 110,572 ;0,74945;0,61617;0,461788;0,099997;37,276629;0
 110,672 ;0,749181;0,6251;0,468313;0,100002;37,323461;0
 110,772 ;0,751062;0,61617;0,462782;0,1;37,369739;0
 110,872 ;0,748644;0,60724;0,454607;0,1;37,415199;0
 110,973 ;0,74945;0,61617;0,461788;0,099998;37,461377;0
 111,073 ;0,874358;0,81263;0,71053;0,100002;37,532432;0
 111,172 ;0,749718;0,61617;0,461954;0,100001;37,578627;0
 111,272 ;0,749181;0,61617;0,461623;0,099998;37,624788;0
 111,372 ;0,749181;0,60724;0,454933;0,100002;37,670283;0
 111,472 ;0,749181;0,61617;0,461623;0,1;37,716445;0
 111,572 ;0,749181;0,61617;0,461623;0,1;37,762607;0
 111,672 ;0,748644;0,61617;0,461292;0,1;37,808736;0
 111,772 ;0,874358;0,83942;0,733954;0,100005;37,882135;0
 111,872 ;0,780072;0,67868;0,52942;0,099995;37,935075;0
 111,973 ;0,749181;0,61617;0,461623;0,099999;37,981236;0
 112,072 ;0,749181;0,61617;0,461623;0,1;38,027399;0
 112,172 ;0,749987;0,61617;0,462119;0,100001;38,073611;0
 112,272 ;0,749181;0,61617;0,461623;0,100001;38,119774;0
 112,372 ;0,74945;0,61617;0,461788;0,099998;38,165952;0
 112,473 ;0,874627;0,81263;0,710748;0,100004;38,237029;0
 112,572 ;0,74945;0,61617;0,461788;0,099999;38,283207;0
 112,672 ;0,749181;0,61617;0,461623;0,099998;38,329369;0
 112,772 ;0,749181;0,61617;0,461623;0,100001;38,375532;0
 112,872 ;0,748913;0,61617;0,461457;0,099998;38,421676;0
 112,972 ;0,74945;0,61617;0,461788;0,100001;38,467856;0
 113,073 ;0,749181;0,61617;0,461623;0,100001;38,514018;0
 113,173 ;0,873552;0,81263;0,709875;0,100003;38,585008;0
 113,272 ;0,752136;0,6251;0,47016;0,099997;38,632022;0
 113,372 ;0,748644;0,61617;0,461292;0,100001;38,678152;0
 113,472 ;0,756434;0,60724;0,459337;0,100001;38,724086;0
 113,572 ;0,748644;0,61617;0,461292;0,1;38,770215;0
 113,672 ;0,749987;0,61617;0,462119;0,100001;38,816427;0
 113,773 ;0,874358;0,81263;0,71053;0,099998;38,887479;0
 113,876 ;0,748913;0,61617;0,461457;0,100001;38,933625;0
 113,972 ;0,749181;0,61617;0,461623;0,099998;38,979786;0
 114,073 ;0,749181;0,61617;0,461623;0,100004;39,02595;0
 114,172 ;0,748644;0,61617;0,461292;0,099999;39,072079;0
 114,272 ;0,74945;0,61617;0,461788;0,099999;39,118258;0
 114,372 ;0,748913;0,61617;0,461457;0,099998;39,164402;0
 114,473 ;0,873821;0,8037;0,70229;0,100001;39,234632;0
 114,572 ;0,748913;0,6251;0,468145;0,100002;39,281448;0
 114,672 ;0,74945;0,61617;0,461788;0,099997;39,327625;0
 114,772 ;0,748913;0,61617;0,461457;0,099999;39,37377;0
 114,872 ;0,749987;0,61617;0,462119;0,100002;39,419983;0
 114,972 ;0,748913;0,60724;0,45477;0,1;39,46546;0
 115,072 ;0,749987;0,61617;0,462119;0,1;39,511672;0
 115,173 ;0,874089;0,81263;0,710311;0,1;39,582703;0
 115,272 ;0,756434;0,61617;0,466092;0,100001;39,629313;0
 115,372 ;0,74945;0,61617;0,461788;0,099999;39,675491;0
 115,472 ;0,748644;0,61617;0,461292;0,100002;39,721621;0
 115,572 ;0,748913;0,61617;0,461457;0,099998;39,767766;0
 115,672 ;0,749181;0,61617;0,461623;0,1;39,813929;0
 115,772 ;0,747569;0,60724;0,453954;0,1;39,859324;0
 115,873 ;0,873821;0,8037;0,70229;0,099999;39,929553;0
 115,972 ;0,74945;0,61617;0,461788;0,100002;39,975732;0
 116,072 ;0,747569;0,61617;0,46063;0,099999;40,021795;0
 116,172 ;0,748644;0,61617;0,461292;0,099998;40,067923;0
 116,272 ;0,749181;0,61617;0,461623;0,1;40,114086;0
 116,372 ;0,749987;0,61617;0,462119;0,100001;40,160298;0
 116,472 ;0,74945;0,61617;0,461788;0,099999;40,206477;0
 116,573 ;0,874089;0,81263;0,710311;0,1;40,277508;0
 116,672 ;0,749181;0,61617;0,461623;0,1;40,32367;0
 116,772 ;0,749181;0,61617;0,461623;0,1;40,369833;0
 116,872 ;0,748375;0,61617;0,461126;0,099999;40,415945;0
 116,972 ;0,74945;0,61617;0,461788;0,1;40,462124;0
 117,072 ;0,749181;0,61617;0,461623;0,100005;40,508288;0
 117,173 ;0,748375;0,61617;0,461126;0,099999;40,554401;0
 117,272 ;0,873552;0,8037;0,702074;0,099996;40,624606;0
 117,372 ;0,748913;0,60724;0,45477;0,1;40,670083;0
 117,472 ;0,749181;0,61617;0,461623;0,100001;40,716246;0
 117,572 ;0,74945;0,61617;0,461788;0,099998;40,762423;0
 117,672 ;0,748644;0,61617;0,461292;0,100001;40,808553;0
 117,773 ;0,873821;0,81263;0,710093;0,100014;40,879572;0
 117,873 ;0,779804;0,68761;0,536201;0,099988;40,933186;0
 117,973 ;0,873821;0,81263;0,710093;0,100001;41,004196;0
 118,073 ;0,752136;0,61617;0,463444;0,099999;41,05054;0
 118,173 ;0,748913;0,61617;0,461457;0,099997;41,096684;0
 118,272 ;0,74945;0,61617;0,461788;0,100002;41,142864;0
 118,372 ;0,74945;0,61617;0,461788;0,099999;41,189042;0
 118,472 ;0,74945;0,61617;0,461788;0,1;41,235221;0
