"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
220,66.028,1.1004666667,1758017510.32,5,0.51,2.55,0,0,0
221,66.323,1.1053833333,1758017510.62,5,0.52,2.6,0,0,0
222,66.626,1.1104333333,1758017510.923,5,0.51,2.55,0,0,0
223,66.926,1.1154333333,1758017511.22,5,0.52,2.6,0,0,0
224,67.228,1.1204666667,1758017511.522,5,0.52,2.6,0,0,0
225,67.525,1.1254166667,1758017511.838,5,0.52,2.6,0,0,0
226,67.827,1.13045,1758017512.12,5,0.52,2.6,0,0,0
227,68.127,1.13545,1758017512.425,5,0.52,2.6,0,0,0
228,68.427,1.14045,1758017512.723,5,0.53,2.65,0,0,0
229,68.728,1.1454666667,1758017513.024,5,0.52,2.6,0,0,0
230,69.025,1.1504166667,1758017513.324,5,0.54,2.7,0,0,0
231,69.327,1.15545,1758017513.623,5,0.52,2.6,0,0,0
232,69.627,1.16045,1758017513.934,5,0.54,2.7,0,0,0
233,69.925,1.1654166667,1758017514.22,5,0.54,2.7,0,0,0
234,70.226,1.1704333333,1758017514.522,5,0.51,2.55,0,0,0
235,70.528,1.1754666667,1758017514.824,5,0.54,2.7,0,0,0
236,70.826,1.1804333333,1758017515.122,5,0.51,2.55,0,0,0
237,71.124,1.1854,1758017515.419,5,0.54,2.7,0,0,0
238,71.424,1.1904,1758017515.722,5,0.51,2.55,0,0,0
239,71.724,1.1954,1758017516.018,5,0.54,2.7,0,0,0
240,72.027,1.20045,1758017516.321,5,0.54,2.7,0,0,0
241,72.327,1.20545,1758017516.619,5,0.52,2.6,0,0,0
242,72.628,1.2104666667,1758017516.922,5,0.55,2.75,0,0,0
243,72.925,1.2154166667,1758017517.22,5,0.52,2.6,0,0,0
244,73.227,1.22045,1758017517.52,5,0.57,2.85,0,0,0
245,73.527,1.22545,1758017517.823,5,0.52,2.6,0,0,0
246,73.826,1.2304333333,1758017518.124,5,0.65,3.25,0,0,0
247,74.124,1.2354,1758017518.434,5,0.65,2.6,0,0,0
248,74.423,1.2403833333,1758017518.716,5,0.52,2.6,0,0,0
249,74.728,1.2454666667,1758017519.023,5,0.57,2.85,0,0,0
250,75.024,1.2504,1758017519.32,5,0.51,2.55,0,0,0
251,75.328,1.2554666667,1758017519.624,5,0.57,2.85,0,0,0
252,75.624,1.2604,1758017519.917,5,0.52,2.6,0,0,0
253,75.928,1.2654666667,1758017520.221,5,0.57,2.85,0,0,0
254,76.227,1.27045,1758017520.53,5,0.51,2.55,0,0,0
255,76.527,1.27545,1758017520.818,5,0.51,2.55,0,0,0
256,76.828,1.2804666667,1758017521.123,5,0.57,2.85,0,0,0
257,77.125,1.2854166667,1758017521.419,5,0.51,2.55,0,0,0
258,77.427,1.29045,1758017521.72,5,0.57,2.85,0,0,0
259,77.726,1.2954333333,1758017522.021,5,0.51,2.55,0,0,0
260,78.028,1.3004666667,1758017522.327,5,0.55,2.75,0,0,0
261,78.324,1.3054,1758017522.621,5,0.51,2.55,0,0,0
262,78.628,1.3104666667,1758017522.924,5,0.51,2.55,0,0,0
