,round,load,period,start_time,id,channelId,exp_duration,end_time,experiment,duration,energy,power_avg,ID
3100,19,40,0.5,1765762293198,2163,CH1,80022,1765762373220,stress-ng,80.022,285.57202499999653,3.5686689285446067,3390
3101,7,10,0.5,1765614932392,723,CH1,80024,1765615012416,stress-ng,80.024,253.4956250000263,3.1677449890036278,3404
3102,25,70,0.5,1765836892764,2892,CH1,80032,1765836972796,stress-ng,80.032,313.3729249999962,3.9155953243702046,3410
3103,28,100,0.5,1765875575646,3270,CH1,80023,1765875655669,stress-ng,80.023,339.4092250000106,4.24139591117567,3418
3104,21,20,0.5,1765784397072,2379,CH1,80081,1765784477153,stress-ng,80.081,265.9054000000042,3.320455538767051,3421
3105,26,15,0.5,1765843341267,2955,CH1,80021,1765843421288,stress-ng,80.021,261.1795250000137,3.2638872920859985,3428
3106,29,0,0.5,1765876496658,3279,CH1,80026,1765876576684,stress-ng,80.026,197.84217500000992,2.472223714792816,3443
3107,27,100,0.5,1765863603097,3153,CH1,80022,1765863683119,stress-ng,80.022,338.9365750000133,4.235542413336498,3459
3108,34,50,0.5,1765942808962,3927,CH1,80023,1765942888985,stress-ng,80.023,294.1044500000025,3.675248990915143,3482
3109,10,40,0.5,1765654535345,1110,CH1,80023,1765654615368,stress-ng,80.023,285.2366999999956,3.5644339752320655,3487
3110,5,5,0.5,1765590065113,480,CH1,80024,1765590145137,stress-ng,80.024,251.83370000001864,3.146977156853177,3488
3111,1,90,0.5,1765551383893,102,CH1,80028,1765551463921,stress-ng,80.028,334.4143750000102,4.178717136502351,3496
3112,12,20,0.5,1765676641024,1326,CH1,80109,1765676721133,stress-ng,80.109,266.0600500000012,3.3212254553171454,3500
3113,4,0,0.5,1765577171303,354,CH1,80026,1765577251329,stress-ng,80.026,200.67824999999814,2.50766313448127,3517
3114,18,15,0.5,1765747557243,2019,CH1,80022,1765747637265,stress-ng,80.022,259.0486750000152,3.2372182024945038,3519
3115,29,100,0.5,1765887548786,3387,CH1,80027,1765887628813,stress-ng,80.027,344.2645000000154,4.301854374148918,3521
3116,20,100,0.5,1765779790959,2334,CH1,80025,1765779870984,stress-ng,80.025,339.7313250000109,4.245314901593388,3525
3117,35,70,0.5,1765956624125,4062,CH1,80033,1765956704158,stress-ng,80.033,313.0012499999944,3.9109023777691005,3533
3118,34,30,0.5,1765940966523,3909,CH1,80023,1765941046546,stress-ng,80.023,275.02502499999684,3.43682472539141,3544
3119,2,90,0.5,1765563356144,219,CH1,80029,1765563436173,stress-ng,80.029,333.67102500001124,4.1693764135502285,3559
3120,7,15,0.5,1765615853383,732,CH1,80023,1765615933406,stress-ng,80.023,260.2089500000224,3.2516770178576464,3563
3121,6,15,0.5,1765603881517,615,CH1,80022,1765603961539,stress-ng,80.022,260.19492500000285,3.2515423883432413,3569
3122,35,50,0.5,1765954782826,4044,CH1,80074,1765954862900,stress-ng,80.074,292.70414999998286,3.655420610934671,3574
3123,29,30,0.5,1765881102282,3324,CH1,80022,1765881182304,stress-ng,80.022,276.5136249999963,3.455470058233939,3577
3124,9,50,0.5,1765643484159,1002,CH1,80066,1765643564225,stress-ng,80.066,296.38472499999864,3.701755114530495,3585
3125,28,10,0.5,1765866366650,3180,CH1,80023,1765866446673,stress-ng,80.023,257.0592750000195,3.2123173962488223,3586
3126,22,90,0.5,1765802817454,2559,CH1,80027,1765802897481,stress-ng,80.027,332.7358749999997,4.157795181626198,3594
3127,25,10,0.5,1765830446673,2829,CH1,80022,1765830526695,stress-ng,80.022,259.61857500002105,3.244339994001913,3605
3128,25,5,0.5,1765829525678,2820,CH1,80023,1765829605701,stress-ng,80.023,245.78605000002378,3.0714425852570355,3625
3129,2,0,0.5,1765553225925,120,CH1,80026,1765553305951,stress-ng,80.026,201.04262499999854,2.5122163421887707,3627
3130,23,40,0.5,1765810186524,2631,CH1,80023,1765810266547,stress-ng,80.023,286.784424999993,3.5837749771939693,3628
3131,24,80,0.5,1765825842641,2784,CH1,80034,1765825922675,stress-ng,80.034,323.65555000000757,4.043975685333828,3642
3132,29,20,0.5,1765880180917,3315,CH1,80022,1765880260939,stress-ng,80.022,266.4913250000026,3.330225750418667,3643
3133,35,0,0.5,1765948334077,3981,CH1,80024,1765948414101,stress-ng,80.024,196.60155000001205,2.4567823402980613,3664
3134,25,80,0.5,1765837813809,2901,CH1,80028,1765837893837,stress-ng,80.028,322.1790250000046,4.025828772429707,3689
3135,31,30,0.5,1765905048508,3558,CH1,80136,1765905128644,stress-ng,80.136,277.313974999994,3.4605417664968803,3690
3136,31,100,0.5,1765911493839,3621,CH1,80028,1765911573867,stress-ng,80.028,341.6536750000149,4.26917672564621,3692
3137,32,10,0.5,1765914256933,3648,CH1,80023,1765914336956,stress-ng,80.023,254.29170000001452,3.1777326518627707,3702
3138,25,40,0.5,1765834130396,2865,CH1,80022,1765834210418,stress-ng,80.022,285.994349999992,3.573946539701482,3705
3139,11,60,0.5,1765668352238,1245,CH1,80023,1765668432261,stress-ng,80.023,305.00124999999576,3.8114198417954306,3731
3140,34,100,0.5,1765947413061,3972,CH1,80025,1765947493086,stress-ng,80.025,338.8587250000159,4.234410809122348,3736
3141,30,60,0.5,1765895837809,3468,CH1,80022,1765895917831,stress-ng,80.022,307.5083999999944,3.8427982304865465,3746
3142,13,90,0.5,1765695059641,1506,CH1,80023,1765695139664,stress-ng,80.023,329.69127499999814,4.119956450020596,3753
3143,25,30,0.5,1765833209811,2856,CH1,80109,1765833289920,stress-ng,80.109,277.0508500000036,3.4584235229500253,3756
3144,24,50,0.5,1765823079915,2757,CH1,80025,1765823159940,stress-ng,80.025,294.05382500000167,3.6745245235864,3760
3145,16,15,0.5,1765723610884,1785,CH1,80267,1765723691151,stress-ng,80.267,259.29020000002066,3.2303462194927017,3765
3146,8,10,0.5,1765626905141,840,CH1,80022,1765626985163,stress-ng,80.022,256.76467500003207,3.2086760515862145,3771
3147,23,20,0.5,1765808344197,2613,CH1,80022,1765808424219,stress-ng,80.022,268.9498750000024,3.360949176476499,3786
3148,10,70,0.5,1765657298045,1137,CH1,80022,1765657378067,stress-ng,80.022,314.311650000006,3.9278154757442456,3790
3149,17,90,0.5,1765742952550,1974,CH1,80034,1765743032584,stress-ng,80.034,330.50775000000425,4.129591798485697,3796
3150,17,100,0.5,1765743873122,1983,CH1,80024,1765743953146,stress-ng,80.024,338.77255000000633,4.233386858942397,3801
3151,18,0,0.5,1765744794055,1992,CH1,80026,1765744874081,stress-ng,80.026,196.54135000001074,2.4559686851774516,3808
3152,8,0,0.5,1765625063049,822,CH1,80025,1765625143074,stress-ng,80.025,196.96670000001097,2.4613145891910153,3821
3153,30,5,0.5,1765889390806,3405,CH1,80022,1765889470828,stress-ng,80.022,242.8269500000157,3.034502386843814,3839
3154,18,90,0.5,1765754924827,2091,CH1,80025,1765755004852,stress-ng,80.025,330.1043250000063,4.125014995314043,3840
3155,16,70,0.5,1765729136567,1839,CH1,80022,1765729216589,stress-ng,80.022,312.27482500000326,3.902362162905242,3842
3156,15,20,0.5,1765712558766,1677,CH1,80022,1765712638788,stress-ng,80.022,267.33547500000543,3.3407747244508443,3862
3157,23,5,0.5,1765805580739,2586,CH1,80022,1765805660761,stress-ng,80.022,237.05992500001443,2.9624343930420936,3866
3158,31,70,0.5,1765908731252,3594,CH1,80035,1765908811287,stress-ng,80.035,317.20222499999875,3.963293871431233,3893
3159,19,20,0.5,1765760451433,2145,CH1,80022,1765760531455,stress-ng,80.022,265.634725000013,3.3195211941717653,3895
3160,33,30,0.5,1765928992964,3792,CH1,80023,1765929072987,stress-ng,80.023,276.22292499999566,3.4517941716755893,3904
3161,4,70,0.5,1765585459988,435,CH1,80022,1765585540010,stress-ng,80.022,316.27942500000114,3.952405900877273,3912
3162,23,30,0.5,1765809265420,2622,CH1,80021,1765809345441,stress-ng,80.021,278.01157499999726,3.4742327014158443,3920
3163,3,40,0.5,1765570725123,291,CH1,80022,1765570805145,stress-ng,80.022,288.8412999999944,3.6095236310014047,3940
3164,29,50,0.5,1765882944025,3342,CH1,80039,1765883024064,stress-ng,80.039,296.57687500000776,3.705404552780616,3943
3165,21,15,0.5,1765783476079,2370,CH1,80025,1765783556104,stress-ng,80.025,260.8238000000087,3.259278975320321,3962
3166,17,70,0.5,1765741111083,1956,CH1,80027,1765741191110,stress-ng,80.027,313.64730000000077,3.9192684968823115,3967
3167,9,60,0.5,1765644404759,1011,CH1,80023,1765644484782,stress-ng,80.023,306.4190999999895,3.829137872861421,3972
3168,24,0,0.5,1765816632789,2694,CH1,80025,1765816712814,stress-ng,80.025,199.43807500000457,2.492197125898214,3989
3169,21,80,0.5,1765789922091,2433,CH1,80026,1765790002117,stress-ng,80.026,322.13460000000214,4.025374253367682,4009
3170,33,10,0.5,1765926230127,3765,CH1,80022,1765926310149,stress-ng,80.022,255.99002500002226,3.198995588713382,4012
3171,11,70,0.5,1765669273227,1254,CH1,80045,1765669353272,stress-ng,80.045,313.53172500000534,3.9169432819039955,4014
3172,30,20,0.5,1765892154311,3432,CH1,80022,1765892234333,stress-ng,80.022,269.82250000000334,3.3718539901527493,4025
3173,18,70,0.5,1765753082771,2073,CH1,80022,1765753162793,stress-ng,80.022,312.4020750000001,3.9039523506035847,4026
3174,9,20,0.5,1765640720864,975,CH1,80023,1765640800887,stress-ng,80.023,268.145750000009,3.3508585031804485,4032
3175,27,0,0.5,1765852551107,3045,CH1,80026,1765852631133,stress-ng,80.026,196.6302250000094,2.457079261740052,4040
3176,30,40,0.5,1765893996628,3450,CH1,80048,1765894076676,stress-ng,80.048,287.67692499999833,3.59380527933238,4041
3177,19,10,0.5,1765758609260,2127,CH1,80023,1765758689283,stress-ng,80.023,256.3991250000198,3.2040678929810156,4043
3178,15,60,0.5,1765716242839,1713,CH1,80022,1765716322861,stress-ng,80.022,304.0100999999979,3.799081502586763,4046
3179,6,50,0.5,1765607565212,651,CH1,80022,1765607645234,stress-ng,80.022,293.29727499998995,3.6652080052984175,4051
3180,23,80,0.5,1765813869776,2667,CH1,80026,1765813949802,stress-ng,80.026,325.68777499999817,4.069774510783972,4057
3181,4,50,0.5,1765583618474,417,CH1,80032,1765583698506,stress-ng,80.032,296.5748749999981,3.705703656037561,4077
3182,22,50,0.5,1765799133408,2523,CH1,80023,1765799213431,stress-ng,80.023,291.98359999999565,3.6487459855291062,4086
3183,7,0,0.5,1765613089950,705,CH1,80026,1765613169976,stress-ng,80.026,196.40232500001184,2.4542314372830307,4087
3184,20,10,0.5,1765770581991,2244,CH1,80022,1765770662013,stress-ng,80.022,254.88282500002387,3.18515939366704,4088
3185,26,100,1.0,1765851527553,3035,CH1,80023,1765851607576,stress-ng,80.023,339.24797500001426,4.239380865501347,1
3186,14,20,1.0,1765700483274,1559,CH1,80022,1765700563296,stress-ng,80.022,266.20305000000536,3.326623303591579,2
3187,25,100,1.0,1765839553325,2918,CH1,80024,1765839633349,stress-ng,80.024,338.86115000001075,4.234494026792096,5
3188,20,40,1.0,1765774164177,2279,CH1,80054,1765774244231,stress-ng,80.054,284.95802499999377,3.5595726009942514,18
3189,17,90,1.0,1765742850003,1973,CH1,80028,1765742930031,stress-ng,80.028,330.74267500000695,4.132836944569488,28
3190,19,50,1.0,1765763111802,2171,CH1,80040,1765763191842,stress-ng,80.04,291.94029999999333,3.647430034982426,38
3191,26,70,1.0,1765848764974,3008,CH1,80034,1765848845008,stress-ng,80.034,314.9515249999986,3.93522159332282,56
3192,5,60,1.0,1765596409867,542,CH1,80023,1765596489890,stress-ng,80.023,308.0709999999967,3.8497806880521437,61
3193,10,5,1.0,1765649827817,1064,CH1,80023,1765649907840,stress-ng,80.023,250.41305000003203,3.1292634617551456,69
3194,15,20,1.0,1765712456217,1676,CH1,80031,1765712536248,stress-ng,80.031,266.6497250000113,3.331830478189843,76
3195,31,80,1.0,1765909549258,3602,CH1,80035,1765909629293,stress-ng,80.035,325.0795499999977,4.061717373649,84
3196,10,30,1.0,1765653511888,1100,CH1,80129,1765653592017,stress-ng,80.129,276.68839999999886,3.453036977873165,111
3197,13,30,1.0,1765689431165,1451,CH1,80022,1765689511187,stress-ng,80.022,274.57827500000104,3.4312848341706164,170
3198,6,40,1.0,1765606541648,641,CH1,80021,1765606621669,stress-ng,80.021,285.4980499999972,3.5677890803663685,178
3199,29,10,1.0,1765878236126,3296,CH1,80022,1765878316148,stress-ng,80.022,256.8305000000197,3.2094986378748307,181
3200,18,20,1.0,1765748375702,2027,CH1,80022,1765748455724,stress-ng,80.022,266.4187500000147,3.329318812326794,182
3201,8,0,1.0,1765624960504,821,CH1,80025,1765625040529,stress-ng,80.025,197.9297000000112,2.4733483286474374,191
3202,1,50,1.0,1765547597610,65,CH1,80061,1765547677671,stress-ng,80.061,299.817525000002,3.7448636040019734,192
3203,29,5,1.0,1765877315126,3287,CH1,80026,1765877395152,stress-ng,80.026,243.4769500000224,3.0424730712521235,195
3204,13,40,1.0,1765690352463,1460,CH1,80021,1765690432484,stress-ng,80.021,284.6265999999936,3.5568988140612285,203
3205,27,5,1.0,1765853369576,3053,CH1,80022,1765853449598,stress-ng,80.022,245.34712500002564,3.0659959136240738,208
3206,35,30,1.0,1765952838073,4025,CH1,80024,1765952918097,stress-ng,80.024,276.52462499999956,3.4555211561531483,214
3207,23,30,1.0,1765809162881,2621,CH1,80022,1765809242903,stress-ng,80.022,276.9348749999975,3.460734235585183,216
3208,22,5,1.0,1765793503656,2468,CH1,80763,1765793584419,stress-ng,80.763,245.5477750000253,3.040349850798327,225
3209,4,100,1.0,1765588120565,461,CH1,80022,1765588200587,stress-ng,80.022,342.12692500002004,4.275410824523506,231
3210,20,50,1.0,1765775084844,2288,CH1,80065,1765775164909,stress-ng,80.065,294.0914000000003,3.6731580590770037,233
3211,15,40,1.0,1765714298628,1694,CH1,80023,1765714378651,stress-ng,80.023,285.2262999999973,3.5643040125963448,242
3212,23,90,1.0,1765814688214,2675,CH1,80028,1765814768242,stress-ng,80.028,332.3290750000058,4.152660006497798,248
3213,30,70,1.0,1765896656197,3476,CH1,80033,1765896736230,stress-ng,80.033,315.43952500000546,3.9413682480977275,257
3214,28,10,1.0,1765866264109,3179,CH1,80022,1765866344131,stress-ng,80.022,254.9045250000215,3.185430569093768,264
3215,21,5,1.0,1765781530436,2351,CH1,80026,1765781610462,stress-ng,80.026,246.18512500002447,3.0763142603656872,289
3216,35,0,1.0,1765948231531,3980,CH1,80027,1765948311558,stress-ng,80.027,197.70037500001115,2.470420920439491,293
3217,7,5,1.0,1765613908414,713,CH1,80022,1765613988436,stress-ng,80.022,242.13585000002183,3.025866011847015,309
3218,28,0,1.0,1765864421635,3161,CH1,80026,1765864501661,stress-ng,80.026,200.49124999999762,2.5053263939219454,324
3219,13,20,1.0,1765688510152,1442,CH1,80021,1765688590173,stress-ng,80.021,267.95117500000407,3.3485107034403976,336
3220,19,60,1.0,1765764032804,2180,CH1,80023,1765764112827,stress-ng,80.023,304.7028749999933,3.8076912262723632,337
3221,6,50,1.0,1765607462671,650,CH1,80022,1765607542693,stress-ng,80.022,296.4662249999943,3.7048089900276717,344
3222,3,10,1.0,1765566937158,254,CH1,80022,1765567017180,stress-ng,80.022,260.46602500000677,3.254930206693244,379
3223,10,70,1.0,1765657195495,1136,CH1,80032,1765657275527,stress-ng,80.032,314.51325000000764,3.9298436875250853,388
3224,8,70,1.0,1765633249373,902,CH1,80033,1765633329406,stress-ng,80.033,315.76822499999844,3.9454753039371067,392
3225,17,5,1.0,1765733639177,1883,CH1,80022,1765733719199,stress-ng,80.022,244.6795000000214,3.0576528954540176,411
3226,30,20,1.0,1765892051769,3431,CH1,80023,1765892131792,stress-ng,80.023,267.3024000000029,3.3403196580983328,414
3227,19,20,1.0,1765760348893,2144,CH1,80021,1765760428914,stress-ng,80.021,266.09862500001225,3.3253599055249525,417
3228,1,15,1.0,1765543913386,29,CH1,80022,1765543993408,stress-ng,80.022,266.91620000000074,3.335535227812361,418
3229,15,80,1.0,1765717982246,1730,CH1,80030,1765718062276,stress-ng,80.03,321.9227249999922,4.02252561539413,421
3230,26,50,1.0,1765846923300,2990,CH1,80022,1765847003322,stress-ng,80.022,295.0932499999934,3.687651520831689,435
3231,23,40,1.0,1765810083957,2630,CH1,80048,1765810164005,stress-ng,80.048,287.13869999999577,3.5870815010992874,439
3232,9,10,1.0,1765638776436,956,CH1,80026,1765638856462,stress-ng,80.026,251.78175000002364,3.146249343963507,456
3233,28,70,1.0,1765872710768,3242,CH1,80022,1765872790790,stress-ng,80.022,313.1713500000054,3.913565644447844,463
3234,11,100,1.0,1765671932834,1280,CH1,80033,1765672012867,stress-ng,80.033,339.0243250000041,4.236056689115792,465
3235,33,40,1.0,1765929811550,3800,CH1,80023,1765929891573,stress-ng,80.023,284.3279499999987,3.5530778651137633,473
3236,8,40,1.0,1765630486279,875,CH1,80071,1765630566350,stress-ng,80.071,285.4019999999982,3.5643616290541926,487
3237,12,80,1.0,1765682063459,1379,CH1,80034,1765682143493,stress-ng,80.034,321.59305000000154,4.018205387710243,488
3238,21,0,1.0,1765780609421,2342,CH1,80026,1765780689447,stress-ng,80.026,200.33764999999727,2.503407017719207,527
3239,18,50,1.0,1765751138572,2054,CH1,80022,1765751218594,stress-ng,80.022,293.5671499999975,3.6685805153582454,535
3240,17,70,1.0,1765741008543,1955,CH1,80022,1765741088565,stress-ng,80.022,312.7470999999995,3.9082639774062065,541
3241,1,90,1.0,1765551281352,101,CH1,80022,1765551361374,stress-ng,80.022,334.4079500000093,4.178950163705097,548
3242,11,20,1.0,1765664566024,1208,CH1,80026,1765664646050,stress-ng,80.026,267.1023000000023,3.337693999450207,555
3243,1,10,1.0,1765542992351,20,CH1,80023,1765543072374,stress-ng,80.023,259.7884250000034,3.246421966184764,573
3244,19,40,1.0,1765762190657,2162,CH1,80022,1765762270679,stress-ng,80.022,284.16524999999933,3.5510890755042284,575
3245,14,0,1.0,1765696799121,1523,CH1,80026,1765696879147,stress-ng,80.026,200.2849499999987,2.502748481743417,580
3246,7,90,1.0,1765623118488,803,CH1,80028,1765623198516,stress-ng,80.028,329.6888750000058,4.119669053331407,596
3247,2,40,1.0,1765558649332,173,CH1,80023,1765558729355,stress-ng,80.023,286.3305499999964,3.5781031703384825,599
3248,18,90,1.0,1765754822278,2090,CH1,80031,1765754902309,stress-ng,80.031,329.82790000000324,4.1212517649411256,604
3249,17,50,1.0,1765739166423,1937,CH1,80022,1765739246445,stress-ng,80.022,295.30870000000164,3.6903439054260283,607
3250,17,80,1.0,1765741929551,1964,CH1,80026,1765742009577,stress-ng,80.026,321.502175000003,4.0174715092595275,611
3251,29,100,1.0,1765887446237,3386,CH1,80030,1765887526267,stress-ng,80.03,343.2306500000136,4.288774834437256,613
3252,28,5,1.0,1765865342644,3170,CH1,80022,1765865422666,stress-ng,80.022,251.70925000003206,3.1455006123320093,616
3253,17,100,1.0,1765743770580,1982,CH1,80023,1765743850603,stress-ng,80.023,338.43717500000486,4.229248778476249,623
3254,25,10,1.0,1765830344132,2828,CH1,80022,1765830424154,stress-ng,80.022,249.97950000001302,3.1238846817126915,643
3255,31,10,1.0,1765902181841,3530,CH1,80026,1765902261867,stress-ng,80.026,254.43102500000958,3.1793545222803785,646
3256,4,10,1.0,1765578910759,371,CH1,80022,1765578990781,stress-ng,80.022,263.4391000000064,3.29208342705764,648
3257,35,80,1.0,1765957442773,4070,CH1,80023,1765957522796,stress-ng,80.023,323.1768499999954,4.038549542006615,652
3258,33,70,1.0,1765932574710,3827,CH1,80031,1765932654741,stress-ng,80.031,314.60767499999565,3.9310726468492914,653
3259,34,15,1.0,1765939021792,3890,CH1,80023,1765939101815,stress-ng,80.023,262.06455000001915,3.274865351211766,661
3260,1,40,1.0,1765546676583,56,CH1,80039,1765546756622,stress-ng,80.039,287.9090499999952,3.5971095341020654,665
3261,1,0,1.0,1765541150221,2,CH1,80026,1765541230247,stress-ng,80.026,196.761200000011,2.4587159173270066,667
3262,29,90,1.0,1765886525174,3377,CH1,80028,1765886605202,stress-ng,80.028,332.87982500000464,4.159541972809575,687
3263,26,15,1.0,1765843238727,2954,CH1,80022,1765843318749,stress-ng,80.022,260.97195000001386,3.261252530554271,689
3264,7,60,1.0,1765620355919,776,CH1,80049,1765620435968,stress-ng,80.049,304.6241749999975,3.8054713363064807,693
3265,27,0,1.0,1765852448561,3044,CH1,80026,1765852528587,stress-ng,80.026,199.81462500000518,2.4968713293180365,695
3266,32,90,1.0,1765922442643,3728,CH1,80036,1765922522679,stress-ng,80.036,331.58374999999904,4.142932555350081,706
3267,4,90,1.0,1765587199565,452,CH1,80021,1765587279586,stress-ng,80.021,333.86722500000553,4.172245098161802,707
3268,29,15,1.0,1765879157126,3305,CH1,80274,1765879237400,stress-ng,80.274,259.5071750000062,3.232767458953163,712
3269,20,80,1.0,1765777846898,2315,CH1,80033,1765777926931,stress-ng,80.033,321.4791500000008,4.016832431621966,719
3270,24,10,1.0,1765818372255,2711,CH1,80026,1765818452281,stress-ng,80.026,253.06692500002202,3.162308812136331,732
3271,4,80,1.0,1765586278496,443,CH1,80044,1765586358540,stress-ng,80.044,325.4639999999989,4.066063664984245,737
3272,16,30,1.0,1765725350193,1802,CH1,80022,1765725430215,stress-ng,80.022,276.9763750000024,3.4612528429682135,738
3273,29,20,1.0,1765880078375,3314,CH1,80023,1765880158398,stress-ng,80.023,266.56852500000576,3.331148857203626,763
3274,22,30,1.0,1765797188757,2504,CH1,80022,1765797268779,stress-ng,80.022,279.42349999999175,3.491833495788555,765
3275,32,100,1.0,1765923363639,3737,CH1,80025,1765923443664,stress-ng,80.025,340.248275000014,4.2517747578883345,769
3276,10,50,1.0,1765655353922,1118,CH1,80022,1765655433944,stress-ng,80.022,294.37247499999603,3.678644310314614,779
3277,3,0,1.0,1765565095627,236,CH1,80026,1765565175653,stress-ng,80.026,200.5727249999993,2.506344500537317,788
3278,23,80,1.0,1765813767223,2666,CH1,80035,1765813847258,stress-ng,80.035,322.9653500000017,4.0353014306241235,795
3279,12,30,1.0,1765677459076,1334,CH1,80087,1765677539163,stress-ng,80.087,277.2531000000013,3.461898934908304,797
3280,19,10,1.0,1765758506720,2126,CH1,80021,1765758586741,stress-ng,80.021,256.4997000000215,3.2054048312320704,803
3281,10,0,1.0,1765648906807,1055,CH1,80026,1765648986833,stress-ng,80.026,200.82352499999897,2.5094784819933396,809
3282,35,100,1.0,1765959284886,4088,CH1,80028,1765959364914,stress-ng,80.028,340.0458250000126,4.2490856325287725,824
3283,31,15,1.0,1765903102913,3539,CH1,80022,1765903182935,stress-ng,80.022,263.948000000005,3.298442928194809,828
3284,4,60,1.0,1765584436922,425,CH1,80022,1765584516944,stress-ng,80.022,307.57335000000046,3.8436098822823777,840
3285,22,80,1.0,1765801793911,2549,CH1,80040,1765801873951,stress-ng,80.04,323.2303249999948,4.038359882558656,874
3286,33,15,1.0,1765927048582,3773,CH1,80025,1765927128607,stress-ng,80.025,262.26607500000927,3.277301780693649,879
3287,5,50,1.0,1765595489316,533,CH1,80022,1765595569338,stress-ng,80.022,296.6935999999992,3.7076503961410516,891
3288,21,50,1.0,1765787057383,2405,CH1,80022,1765787137405,stress-ng,80.022,293.21647499999006,3.6641982829720585,909
3289,13,10,1.0,1765686668034,1424,CH1,80023,1765686748057,stress-ng,80.023,253.58042500002972,3.168844269772812,911
3290,17,10,1.0,1765734560694,1892,CH1,80461,1765734641155,stress-ng,80.461,256.6015500000264,3.18914194454489,921
3291,12,20,1.0,1765676538483,1325,CH1,80023,1765676618506,stress-ng,80.023,266.12047500000574,3.3255498419205196,923
3292,24,60,1.0,1765823898468,2765,CH1,80022,1765823978490,stress-ng,80.022,305.72590000000025,3.820523106145813,927
3293,33,100,1.0,1765935337761,3854,CH1,80026,1765935417787,stress-ng,80.026,339.04967500000816,4.236743995701499,930
3294,6,60,1.0,1765608383710,659,CH1,80021,1765608463731,stress-ng,80.021,304.44444999999325,3.8045569288061043,932
3295,8,60,1.0,1765632328385,893,CH1,80036,1765632408421,stress-ng,80.036,305.3822749999936,3.815561434854236,950
3296,14,10,1.0,1765698641326,1541,CH1,80022,1765698721348,stress-ng,80.022,253.1581500000181,3.163606883107372,978
3297,26,40,1.0,1765846002794,2981,CH1,80029,1765846082823,stress-ng,80.029,284.7395499999983,3.5579546164515152,996
3298,14,70,1.0,1765705088566,1604,CH1,80028,1765705168594,stress-ng,80.028,314.29122500000096,3.9272657694806936,997
3299,11,60,1.0,1765668249677,1244,CH1,80042,1765668329719,stress-ng,80.042,304.3704999999935,3.8026348666949046,1010
3300,26,20,1.0,1765844160026,2963,CH1,80025,1765844240051,stress-ng,80.025,266.413775000003,3.3291318338019744,1026
3301,7,30,1.0,1765617593164,749,CH1,80100,1765617673264,stress-ng,80.1,275.3167500000014,3.437162921348332,1027
3302,25,20,1.0,1765832186213,2846,CH1,80084,1765832266297,stress-ng,80.084,265.82910000000396,3.319378402677238,1052
3303,26,5,1.0,1765841395346,2936,CH1,80022,1765841475368,stress-ng,80.022,250.51765000002484,3.1306097073307946,1060
3304,4,15,1.0,1765579831749,380,CH1,80022,1765579911771,stress-ng,80.022,261.5962750000032,3.26905444752697,1073
3305,31,5,1.0,1765901260841,3521,CH1,80022,1765901340863,stress-ng,80.022,240.37292500001644,3.003835507735578,1093
3306,33,5,1.0,1765925205663,3755,CH1,80022,1765925285685,stress-ng,80.022,241.96355000002262,3.0237128539654425,1100
3307,4,50,1.0,1765583515934,416,CH1,80021,1765583595955,stress-ng,80.021,295.0917000000027,3.687678234463487,1104
3308,25,40,1.0,1765834027855,2864,CH1,80021,1765834107876,stress-ng,80.021,285.7455999999929,3.5708826433060437,1106
3309,6,20,1.0,1765604700038,623,CH1,80025,1765604780063,stress-ng,80.025,267.59227500000196,3.343858481724485,1120
3310,25,80,1.0,1765837711270,2900,CH1,80020,1765837791290,stress-ng,80.02,321.0299249999961,4.011871094726271,1148
3311,22,40,1.0,1765798109781,2513,CH1,80022,1765798189803,stress-ng,80.022,286.93097499999675,3.5856511334382644,1151
3312,30,40,1.0,1765893894087,3449,CH1,80022,1765893974109,stress-ng,80.022,286.9128249999929,3.585424320811688,1166
3313,2,50,1.0,1765559569990,182,CH1,80022,1765559650012,stress-ng,80.022,296.55712500000186,3.705944927644921,1169
3314,9,50,1.0,1765643381619,1001,CH1,80022,1765643461641,stress-ng,80.022,293.5423249999889,3.668270288170614,1171
3315,25,50,1.0,1765834948982,2873,CH1,80022,1765835029004,stress-ng,80.022,292.3035249999826,3.652789545374804,1172
3316,3,80,1.0,1765574305703,326,CH1,80023,1765574385726,stress-ng,80.023,323.7841999999955,4.04613923496989,1175
3317,27,70,1.0,1765860737914,3125,CH1,80035,1765860817949,stress-ng,80.035,311.86392500000386,3.896594302492708,1181
3318,13,100,1.0,1765695878118,1514,CH1,80024,1765695958142,stress-ng,80.024,338.4797500000075,4.22972795661311,1188
3319,23,5,1.0,1765805478199,2585,CH1,80021,1765805558220,stress-ng,80.021,245.31857500002857,3.065677447170475,1200
3320,8,100,1.0,1765636012420,929,CH1,80022,1765636092442,stress-ng,80.022,339.4855000000117,4.242402089425554,1210
3321,16,5,1.0,1765721666356,1766,CH1,80021,1765721746377,stress-ng,80.021,238.01197500000742,2.974368915659732,1212
3322,4,5,1.0,1765577989763,362,CH1,80025,1765578069788,stress-ng,80.025,239.85747500002284,2.9972817869418664,1235
3323,20,70,1.0,1765776925911,2306,CH1,80023,1765777005934,stress-ng,80.023,313.11077499999635,3.912759769066348,1258
3324,3,40,1.0,1765570622507,290,CH1,80097,1765570702604,stress-ng,80.097,288.8204499999949,3.605883491266775,1270
3325,2,5,1.0,1765554044388,128,CH1,80023,1765554124411,stress-ng,80.023,246.02230000000873,3.074394861477434,1283
